Name,X,Y,A,B,C,D,E,F,Signal
6555,-115.04464,36.24089,0.24807134,0.2616049,0.31206542,0.45956957,0.3440896,0.33568338,D
6556,-115.09972,36.06858,0.31742218,0.34822732,0.21431163,0.34635788,0.051238313,0.26519644,A
6557,-115.09314,36.09614,0.391598,0.42641756,0.23573288,0.39876395,0.0061325803,0.25991282,A
6558,-115.09444,36.09367,0.32286817,0.3571642,0.2278387,0.3697224,0.073451415,0.3192577,A
6559,-115.09206,36.10156,0.43397593,0.46757653,0.25821665,0.4402125,0.0015310611,0.24420765,A
6560,-114.26927,38.63032,0.1756233,0.37428027,0.16640966,0.11047861,0.028657105,0.39395893,B
6561,-115.0975,36.0933,0.35843393,0.39824796,0.22866742,0.38072354,0.031126115,0.32906213,A
6562,-115.08639,36.13025,0.44318685,0.4851288,0.26916364,0.46188402,0.011729071,0.33300343,A
6563,-115.10833,36.06164,0.3624586,0.40363657,0.22317217,0.3746713,0.014613864,0.32639292,A
6564,-113.91749,39.66355,0.2739257,0.36604843,0.10260949,0.26486585,0.01764427,0.2551865,B
6565,-112.55419,43.38208,0.2277377,0.24127041,0.26344734,0.32886618,0.26660168,0.3391233,D
6566,-115.05389,36.23609,0.2575794,0.27678868,0.28883544,0.42932346,0.28136477,0.35012826,D
6567,-112.87082,42.55269,0.25945044,0.42783144,0.1466838,0.3462338,0.0,0.37686864,B
6568,-114.47392,38.03233,0.0847969,0.39313498,0.19270228,0.3991928,0.01339548,0.44985,B
6569,-113.37499,41.19715,0.4460186,0.38106057,0.13143508,0.23479386,0.072502054,0.2418744,A
6570,-112.6186,43.22269,0.27095714,0.29465812,0.22473204,0.33834267,0.13190949,0.29053497,A
6571,-113.91249,39.69272,0.25270903,0.36257577,0.10373584,0.2680794,0.02139959,0.2979269,B
6572,-112.76027,42.85741,0.35386184,0.41268265,0.11272356,0.33897585,0.09461113,0.22314657,A
6573,-115.11266,36.06664,0.31511787,0.34649378,0.24765787,0.39262438,0.12441902,0.33502024,A
6574,-113.85472,39.86133,0.2144152,0.36618,0.1226442,0.21568185,0.021186491,0.28118747,B
6575,-115.11444,36.06358,0.3047053,0.3337796,0.2345697,0.369946,0.108658105,0.30195016,A
6576,-115.11222,36.07081,0.4080002,0.44307175,0.24673113,0.4196586,0.009014307,0.26715606,A
6577,-115.10136,36.10567,0.40525842,0.43869537,0.24312538,0.41214943,0.005129893,0.24627708,A
6578,-112.63676,43.18647,0.3611113,0.39718708,0.24497078,0.33018222,0.0588368,0.38553107,A
6579,-115.11666,36.05997,0.34798044,0.38430434,0.24386425,0.3977588,0.07612295,0.3368221,A
6580,-113.99249,39.47078,0.20303035,0.38476735,0.12058834,0.24940503,0.016113812,0.31757346,B
6581,-113.99253,39.47074,0.20521846,0.38690197,0.1202442,0.25023803,0.01615863,0.3107531,B
6582,-112.50165,43.53935,0.19750638,0.20368282,0.30691808,0.3429835,0.39883235,0.3856731,D
6583,-112.67388,43.09408,0.21098751,0.34211716,0.2857231,0.3257356,0.21448548,0.2817413,B
6584,-112.87221,42.57269,0.2597389,0.42910483,0.14763528,0.34533733,0.0,0.37625116,B
6585,-113.0986,41.96825,0.43590263,0.36729544,0.13672973,0.81776905,0.01925644,0.21544068,A
6586,-115.32832,35.38499,0.2831227,0.3039908,0.3044879,0.46465907,0.28921348,0.35868087,D
6587,-115.11878,36.06317,0.30444276,0.33163127,0.25320268,0.39556953,0.14868356,0.3172115,A
6588,-113.86166,39.85522,0.22823593,0.3798896,0.119099006,0.2205697,0.021627488,0.24324408,B
6589,-112.50082,43.55185,0.1764868,0.17813508,0.26760358,0.20300347,0.33181402,0.37753633,D
6590,-113.95833,39.58355,0.2693695,0.36526647,0.087279804,0.22370186,0.016528573,0.39886013,A
6591,-112.40706,43.79756,0.21991065,0.23302917,0.31862226,0.46920806,0.40100774,0.36249933,D
6592,-114.89039,36.7943,0.39389038,0.09526596,0.21247634,0.40581807,0.28450292,0.49870485,F
6593,-112.66249,43.13964,0.26134154,0.35231376,0.24269849,0.3353845,0.11486863,0.2725818,B
6594,-112.77582,42.84547,0.36234942,0.43347707,0.109333,0.3394943,0.09420089,0.22160594,B
6595,-114.92583,36.6908,0.26573214,0.27982345,0.3173378,0.46491748,0.32824185,0.33441576,D
6596,-115.11472,36.09497,0.3687046,0.40265512,0.2230845,0.37296566,0.0077816704,0.24974354,A
6597,-115.11194,36.10456,0.42052525,0.45807946,0.25472865,0.43381843,0.0099467095,0.28941852,A
6598,-115.11206,36.10444,0.37665224,0.411902,0.23095301,0.38875413,0.014297284,0.27225304,A
6599,-114.89305,36.79553,0.39493078,0.0988938,0.20931543,0.400821,0.27274922,0.4882636,F
6600,-112.6186,43.26019,0.25844222,0.2782514,0.223257,0.3421715,0.14216128,0.2532501,A
6601,-115.12433,36.06914,0.36126393,0.40232798,0.22224863,0.37319598,0.014173084,0.32516903,A
6602,-115.15308,35.9775,0.29623216,0.322936,0.25558877,0.3990863,0.16525255,0.32657436,A
6603,-113.38499,41.21243,0.44329476,0.3829492,0.13001634,0.23691818,0.07294101,0.22458085,A
6604,-115.12455,36.0703,0.34912798,0.3857968,0.24246429,0.3962259,0.07173592,0.33617714,A
6605,-115.09833,36.15914,0.29102093,0.3189083,0.26106125,0.4052709,0.18352291,0.35254848,A
6606,-113.91138,39.74105,0.22650886,0.31482947,0.12416135,0.3000048,0.020581193,0.1329114,B
6607,-112.88055,42.58102,0.2663236,0.43352464,0.14649265,0.3483313,0.0,0.34940058,B
6608,-115.12633,36.07097,0.3160823,0.34630102,0.25520673,0.4040171,0.13981366,0.3364003,A
6609,-112.65824,43.16672,0.2955204,0.31918192,0.24162242,0.33123147,0.13109621,0.3071964,A
6610,-115.16083,35.96164,0.34335575,0.38041344,0.2289495,0.37742722,0.050573677,0.32306245,A
6611,-112.77999,42.8488,0.34902525,0.4373217,0.09117934,0.32672143,0.11626787,0.32567418,A
6612,-115.10411,36.14717,0.34945154,0.3842546,0.25446692,0.41322702,0.097180106,0.3404958,A
6613,-113.94055,39.66355,0.25053275,0.339023,0.09965184,0.25251818,0.016214631,0.33119002,B
6614,-112.87888,42.59241,0.26292872,0.4362671,0.14163391,0.3538952,0.0,0.383289,B
6615,-112.77916,42.8563,0.3551117,0.42699337,0.1120128,0.33886018,0.096861154,0.21563408,B
6616,-115.12397,36.08942,0.3787625,0.41308278,0.23363231,0.39260754,0.017419262,0.266283,A
6617,-115.11944,36.10692,0.42416382,0.47750038,0.40848655,0.6625005,0.3513031,0.6779246,A
6618,-115.1325,36.06664,0.3549114,0.39424628,0.22720832,0.37799293,0.032470413,0.32645145,A
6619,-112.78564,42.84506,0.3493358,0.44590923,0.08899546,0.32523182,0.115001835,0.33969522,B
6620,-112.89943,42.54602,0.29698923,0.4441027,0.15535265,0.33249602,0.0,0.26673388,B
6621,-115.13083,36.07414,0.35204315,0.39015016,0.23369895,0.38563454,0.0496636,0.33040863,A
6622,-115.13583,36.0583,0.29915038,0.32442483,0.2864116,0.43971214,0.2266863,0.35856417,A
6623,-113.17583,41.80548,0.42176488,0.3375272,0.09685433,0.8245021,0.017495656,0.28840262,A
6624,-115.1195,36.11083,0.4111136,0.45417613,0.2606453,0.44195762,0.03357959,0.36222878,A
6625,-115.22332,35.77831,0.35972986,0.39787662,0.24328592,0.40036255,0.060325403,0.33897194,A
6626,-115.13916,36.0508,0.31945682,0.34691128,0.28986895,0.45103034,0.20965703,0.36231554,A
6627,-115.13583,36.06164,0.36370867,0.4049701,0.22444822,0.3766112,0.015722072,0.32791764,A
6628,-112.70249,43.0688,0.16203365,0.36155543,0.32437328,0.33416408,0.2821941,0.2620158,B
6629,-115.10889,36.15219,0.43719038,0.47187138,0.26134813,0.4455045,0.0038977396,0.25594312,A
6630,-113.0761,42.08214,0.4129863,0.37955546,0.13382557,0.80142957,0.0,0.19486462,A
6631,-114.54111,37.9144,0.20277555,0.40050578,0.20439841,0.413921,0.017515915,0.21876831,B
6632,-112.79555,42.82936,0.39398962,0.45958048,0.10506988,0.33994994,0.06735707,0.24030028,B
6633,-112.63408,43.25239,0.28489256,0.31105968,0.22644626,0.33685008,0.11817422,0.30777958,A
6634,-115.07556,36.26164,0.22402558,0.23651746,0.30271313,0.44122308,0.35415974,0.3366075,D
6635,-112.88332,42.59908,0.26746297,0.4350451,0.15048003,0.3604959,0.0,0.32069403,B
6636,-112.98555,42.32853,0.35883397,0.39196697,0.11831892,0.79145724,0.0,0.20878659,A
6637,-115.16249,35.9872,0.35835272,0.39903393,0.22090618,0.37076232,0.014995725,0.3229021,A
6638,-114.54141,37.91854,0.20066315,0.39611927,0.19659181,0.41330075,0.017684532,0.22967345,B
6639,-115.14075,36.0665,0.3194625,0.35101894,0.22477685,0.36243573,0.070741974,0.29073897,A
6640,-112.80946,42.80875,0.4356131,0.47606903,0.097948216,0.3354814,0.00072565104,0.312741,A
6641,-115.14703,36.05172,0.34353948,0.38192332,0.21716681,0.36234054,0.025649788,0.31380892,A
6642,-115.1325,36.0983,0.30925685,0.3387153,0.25699255,0.40346926,0.15150964,0.33962622,A
6643,-112.80249,42.82769,0.3982122,0.46489668,0.10463666,0.34037566,0.062597804,0.24056455,B
6644,-115.17944,35.94947,0.31620055,0.3466517,0.24476454,0.38949332,0.11722468,0.32059237,A
6645,-113.15249,41.8952,0.42017594,0.34872046,0.11168607,0.8192037,0.023552611,0.3207527,A
6646,-115.16416,36.00192,0.3198509,0.3503101,0.23312016,0.3734365,0.087689385,0.2952055,A
6647,-114.55157,37.90808,0.2113428,0.40598884,0.1857653,0.43040565,0.018213471,0.2144585,B
6648,-115.12689,36.12386,0.24831648,0.26408142,0.26930973,0.3988965,0.24948688,0.2975695,D
6649,-115.14666,36.06331,0.3075029,0.33402792,0.24690366,0.38578394,0.13063586,0.29608458,A
6650,-115.31526,35.52248,0.27318978,0.28780216,0.33025572,0.47763932,0.34121522,0.3541707,D
6651,-114.54972,37.92107,0.20516017,0.39913282,0.19749877,0.43232515,0.017558683,0.20289893,B
6652,-115.14916,36.05998,0.32198626,0.34939203,0.27144498,0.4235772,0.1652281,0.32916006,A
6653,-114.43777,38.25857,0.08574144,0.4508584,0.1887284,0.3605414,0.0178628,0.38815382,B
6654,-115.1425,36.0833,0.27050307,0.29415292,0.26116294,0.3974697,0.20758367,0.3356378,A
6655,-112.67693,43.17241,0.2584348,0.27972025,0.22755364,0.33251163,0.1529057,0.29072794,A
6656,-115.14916,36.06664,0.3337323,0.36983603,0.23357122,0.3788869,0.07159789,0.3317367,A
6657,-114.1864,39.00954,0.2555976,0.3105463,0.12025761,0.21910474,0.022396808,0.29842314,A
6658,-112.66615,43.205,0.2314541,0.24706477,0.24228114,0.33513647,0.21687897,0.29620802,A
6659,-112.72166,43.06047,0.27400222,0.4111356,0.2600428,0.33936092,0.0914036,0.2727677,B
6660,-114.56057,37.90275,0.21287479,0.39579383,0.20902959,0.43848974,0.017399946,0.13313055,B
6661,-115.34221,35.45443,0.52419484,0.5616608,0.31233287,0.5358472,0.0034134635,0.275676,A
6662,-112.66026,43.22964,0.29404017,0.32052848,0.20702393,0.3466747,0.0662472,0.23401111,A
6663,-115.13778,36.11692,0.40528274,0.44540828,0.2577462,0.43426022,0.034765553,0.334281,A
6664,-112.8261,42.79547,0.40903127,0.47369263,0.09347765,0.3329464,0.04041818,0.31727633,A
6665,-115.17,36.0172,0.31371498,0.34166262,0.20354445,0.32778633,0.033566277,0.21909435,A
6666,-113.58053,40.75633,0.3778276,0.4695667,0.041789114,0.22010614,0.024344647,0.4899099,A
6667,-113.58055,40.75632,0.34583947,0.42358348,0.08368063,0.23850282,0.022646213,0.3133579,B
6668,-112.77725,42.92972,0.15740605,0.3266101,0.33876476,0.32769996,0.3445434,0.30453324,D
6669,-113.58083,40.75632,0.34583908,0.42340076,0.08375514,0.2385687,0.022639623,0.31270936,B
6670,-114.03763,39.46014,0.20872773,0.37894183,0.1234702,0.21706644,0.01609801,0.32219923,B
6671,-115.14916,36.0883,0.32408038,0.35509247,0.2565541,0.4085906,0.13304676,0.33725652,A
6672,-113.58111,40.75604,0.3461499,0.42423043,0.083463,0.23818226,0.02263781,0.31612006,B
6673,-113.58113,40.75603,0.372657,0.46408764,0.04828279,0.22194085,0.02401993,0.4711201,A
6674,-115.34638,35.4536,0.26222736,0.2773729,0.37260234,0.5421435,0.45515049,0.42411283,D
6675,-115.16953,36.025,0.38939068,0.4327181,0.24774778,0.4127476,0.032414082,0.3569534,A
6676,-115.10722,36.22469,0.25496653,0.27428713,0.343471,0.5123702,0.41192496,0.42634222,D
6677,-114.83101,37.09467,0.32442462,0.26165387,0.24794407,0.36763135,0.072441444,0.456989,A
6678,-112.44672,43.79431,0.24119355,0.25865978,0.28055367,0.4236107,0.2917311,0.33311057,D
6679,-115.105,36.24025,0.24368493,0.26357743,0.35623485,0.5281617,0.45590287,0.46179536,D
6680,-115.15366,36.0873,0.27623552,0.29600155,0.30861884,0.4657715,0.30471843,0.3621722,D
6681,-115.10678,36.24042,0.3062506,0.33717915,0.270593,0.42315173,0.18557419,0.37967396,A
6682,-112.77999,42.93963,0.16333199,0.32837027,0.35270524,0.32321858,0.37114662,0.3379868,D
6683,-115.14839,36.11347,0.39130443,0.43042064,0.24981329,0.41908062,0.035329778,0.32561424,A
6684,-112.86273,42.72881,0.35282543,0.48590288,0.13003868,0.35716888,0.03456391,0.1973146,B
6685,-115.13794,36.15667,0.3689808,0.40407184,0.22546342,0.37933964,0.012265194,0.2693387,A
6686,-115.13797,36.15675,0.35152698,0.38606998,0.22530359,0.37354413,0.033068057,0.2829153,A
6687,-113.2061,41.81603,0.4318261,0.35916835,0.072857894,0.8179812,0.017977491,0.38117296,A
6688,-115.12833,36.19297,0.3406453,0.37642294,0.23657614,0.38660267,0.069999106,0.3280115,A
6689,-112.48144,43.73515,0.21677953,0.2289157,0.30254853,0.44511223,0.36833626,0.33486775,D
6690,-112.8778,42.70511,0.30708548,0.46610117,0.131617,0.34035823,0.0,0.3750349,B
6691,-113.97472,39.688,0.2747109,0.33684978,0.10535003,0.1759412,0.016389057,0.2923267,A
6692,-115.15,36.13803,0.23798744,0.2574571,0.24060695,0.3571835,0.20078824,0.30065152,A
6693,-115.14439,36.15825,0.33298555,0.37313825,0.2007296,0.3362907,0.0041765617,0.30813622,A
6694,-115.15117,36.13883,0.2694004,0.29246315,0.235662,0.36061832,0.15334713,0.28945065,A
6695,-113.17027,41.93214,0.4241838,0.3709883,0.11062516,0.82236975,0.023558559,0.3188062,A
6696,-115.12639,36.21803,0.23699361,0.2510495,0.28973234,0.4243235,0.30777478,0.32257834,D
6697,-115.13583,36.18997,0.4039582,0.44633377,0.25000325,0.42420942,0.019795822,0.34304103,A
6698,-112.87388,42.72602,0.35069007,0.48792893,0.13323325,0.35535192,0.01631292,0.21937883,B
6699,-115.1455,36.16506,0.37942323,0.41848752,0.25046435,0.41722882,0.05149526,0.34003934,A
6700,-115.13456,36.20358,0.23852888,0.24979374,0.3019297,0.44146222,0.33219987,0.3095445,D
6701,-115.14028,36.18997,0.21415097,0.22576034,0.26883087,0.3861345,0.28729048,0.29480183,D
6702,-115.16939,36.09861,0.26029158,0.27718604,0.26355058,0.39325806,0.22190373,0.2867373,A
6703,-112.47349,43.78211,0.21710345,0.23092487,0.27242738,0.40316093,0.30144325,0.31185824,D
6704,-115.14106,36.19014,0.22053982,0.22981332,0.29555815,0.42922297,0.34142154,0.29771316,D
6705,-115.16281,36.12506,0.2518477,0.26737195,0.26265514,0.3901917,0.23051514,0.28147143,A
6706,-115.14519,36.18381,0.3540644,0.39206257,0.23821051,0.39245448,0.05672601,0.33554918,A
6707,-115.14525,36.18394,0.31050032,0.33907732,0.26053393,0.41026556,0.15847771,0.33633047,A
6708,-115.16722,36.12192,0.28100705,0.30548432,0.2401464,0.3707295,0.14922933,0.2968658,A
6709,-115.37415,35.45831,0.2721913,0.28499913,0.379156,0.55026776,0.45355344,0.40043467,D
6710,-113.17555,41.9502,0.42475587,0.37775645,0.11140985,0.821387,0.023472829,0.31327602,A
6711,-112.9211,42.63463,0.28803512,0.45625362,0.13443345,0.3452934,0.0,0.35787696,B
6712,-113.98361,39.70966,0.24838316,0.30717856,0.1185645,0.175389,0.017930305,0.2896085,A
6713,-115.14667,36.19997,0.2806449,0.30116504,0.21399777,0.3305295,0.09327726,0.2131262,A
6714,-112.87055,42.77213,0.373195,0.48740026,0.0941718,0.3430989,0.062491734,0.32894486,B
6715,-113.97333,39.74105,0.26257786,0.3344573,0.1132827,0.17878921,0.021511624,0.24913645,B
6716,-112.71832,43.17241,0.2687477,0.29577667,0.22488247,0.32805425,0.13494857,0.33367032,A
6717,-115.16103,36.15628,0.41369307,0.45464075,0.2527209,0.43033224,0.01364686,0.32447377,A
6718,-115.1375,36.2383,0.20996548,0.22130604,0.2714213,0.389184,0.2984748,0.30007073,D
6719,-112.71666,43.18658,0.22746746,0.24071315,0.23290582,0.33580586,0.19923869,0.24945366,A
6720,-112.48554,43.78824,0.25967437,0.2800313,0.2725089,0.4164113,0.25013945,0.33132604,A
6721,-112.83222,42.89241,0.1968437,0.3761942,0.30499426,0.3361776,0.22198875,0.26121506,B
6722,-113.19777,41.91992,0.42539594,0.36571887,0.107579716,0.8263143,0.023282308,0.29468584,A
6723,-115.17239,36.14358,0.36736333,0.40221813,0.23297624,0.3881117,0.029740628,0.28173208,A
6724,-114.54138,38.10218,0.09814981,0.40124318,0.17526948,0.4109253,0.018034177,0.44122377,B
6725,-112.88277,42.76741,0.3664258,0.4837506,0.10567825,0.35074463,0.05703821,0.26348925,B
6726,-115.18189,36.12675,0.3689,0.4010692,0.22014444,0.36920196,0.0019230418,0.22864741,A
6727,-115.38972,35.45859,0.2825125,0.30743206,0.20904605,0.3330212,0.083823554,0.24764897,A
6728,-115.38972,35.45915,0.2839858,0.29863673,0.32885665,0.47922978,0.32568818,0.34038976,D
6729,-115.20606,36.05251,0.25926656,0.2811049,0.22531992,0.34177992,0.1426047,0.27185136,A
6730,-114.94611,36.87525,0.26081762,0.1595899,0.27176252,0.41610718,0.3490076,0.33600134,E
6731,-114.9464,36.87497,0.36072126,0.16314368,0.25167537,0.4360286,0.30103534,0.44519913,F
6732,-112.80944,42.97713,0.18573347,0.40475273,0.31567076,0.33548287,0.22196499,0.26526916,B
6733,-112.89194,42.76324,0.35628423,0.48165527,0.11152305,0.34665588,0.026717475,0.30823046,B
6734,-115.17666,36.16447,0.36510813,0.4068325,0.2226951,0.3747142,0.010317624,0.32711804,A
6735,-112.68277,43.31575,0.2188422,0.22970416,0.28301424,0.323329,0.31926608,0.37446406,D
6736,-112.9286,42.67102,0.2849208,0.4543734,0.1409515,0.3580087,0.0,0.32464537,B
6737,-112.88666,42.78213,0.37882248,0.4914357,0.09985536,0.35432288,0.08799353,0.22793107,B
6738,-112.88611,42.78574,0.39873898,0.48521388,0.10290687,0.35108417,0.02837001,0.27673525,B
6739,-113.85167,40.14605,0.37732086,0.31826413,0.065568544,0.24382375,0.02639049,0.27598348,A
6740,-112.80083,43.01186,0.16404082,0.43474433,0.3415234,0.33681405,0.24697518,0.24443825,B
6741,-112.91527,42.71158,0.29104462,0.4753011,0.12999931,0.3563703,0.07478665,0.21097103,B
6742,-112.88805,42.78436,0.39412674,0.48594832,0.10959079,0.35486275,0.029146815,0.24272908,B
6743,-113.60611,40.84104,0.34149504,0.4617821,0.09118459,0.2399753,0.022795955,0.307046,B
6744,-113.60613,40.84103,0.36969507,0.5055454,0.05291446,0.22272715,0.024344552,0.4712934,B
6745,-113.60639,40.84104,0.3428894,0.46447155,0.08945147,0.23889369,0.022847863,0.31698102,B
6746,-113.60643,40.84103,0.37274274,0.5103026,0.049236886,0.22067624,0.024466114,0.49060425,B
6747,-113.60663,40.84103,0.37151042,0.50817025,0.05064675,0.22163628,0.024416996,0.48165533,B
6748,-113.60666,40.84104,0.34200934,0.46247464,0.090316296,0.23975189,0.02282249,0.30926841,B
6749,-112.7885,43.04933,0.26367316,0.28528315,0.24503063,0.32951012,0.18437326,0.3402833,A
6750,-113.6075,40.84104,0.34229577,0.46278054,0.09010252,0.23963438,0.022814034,0.31023648,B
6751,-113.60773,40.84103,0.36921898,0.50480235,0.053417884,0.22310176,0.02429062,0.46764916,B
6752,-113.60778,40.84104,0.34214735,0.4630524,0.09020257,0.2395599,0.022800194,0.31079987,B
6753,-112.88888,42.79158,0.39533934,0.48489514,0.10463162,0.3539832,0.037282296,0.24923438,B
6754,-112.92583,42.6963,0.29946262,0.46960235,0.13984054,0.357191,0.026347782,0.21771011,B
6755,-113.92028,39.97216,0.23167734,0.29738438,0.13248223,0.18247843,0.021101179,0.20350102,B
6756,-112.92472,42.7038,0.2827482,0.47329587,0.12330107,0.35130322,0.080079906,0.2529621,B
6757,-112.69027,43.3188,0.2062469,0.21632922,0.28349727,0.32213956,0.33654225,0.37963393,D
6758,-114.54583,38.14274,0.08036865,0.41351798,0.18245724,0.4199463,0.018087205,0.40696672,B
6759,-112.91399,42.73291,0.30336896,0.47759554,0.12268773,0.34940726,0.04878745,0.28707305,B
6760,-115.18778,36.17164,0.235186,0.25465426,0.22731039,0.3383322,0.17590106,0.28207284,A
6761,-112.97971,42.57047,0.3396508,0.4557012,0.11800724,0.308384,0.0,0.38700387,B
6762,-115.197,36.14364,0.344396,0.38104224,0.23459789,0.38495025,0.061133314,0.32797673,A
6763,-115.19074,36.16446,0.33926773,0.37628937,0.22246309,0.36809805,0.042081833,0.31623384,A
6764,-115.19074,36.16448,0.22885217,0.23617151,0.30037463,0.43191206,0.33608818,0.28045005,D
6765,-115.18834,36.1733,0.23038827,0.23845032,0.29389444,0.42304397,0.31995076,0.277931,D
6766,-112.90333,42.77658,0.36214173,0.48497266,0.10525235,0.35012472,0.060297027,0.2690729,B
6767,-115.19111,36.16667,0.2560231,0.27122304,0.25858167,0.3841142,0.21561559,0.26789352,A
6768,-112.92611,42.71741,0.28644592,0.47613803,0.12177244,0.34353796,0.04718123,0.33748582,B
6769,-112.89472,42.80158,0.19441627,0.4818863,0.15983124,0.351347,0.031027736,0.2894428,B
6770,-115.19666,36.1533,0.3534442,0.39108837,0.23651418,0.39028394,0.05401614,0.33035263,A
6771,-115.19483,36.16042,0.3915164,0.42832232,0.24343048,0.41075763,0.022006549,0.29404292,A
6772,-115.19489,36.16044,0.34429193,0.37693498,0.22915302,0.37772566,0.050308164,0.2827679,A
6773,-112.7636,43.14964,0.29471788,0.3180159,0.22508131,0.338319,0.09940765,0.2529983,A
6774,-115.19139,36.1758,0.21229397,0.22276632,0.27215397,0.38878056,0.29537728,0.29092327,D
6775,-115.39333,35.52665,0.48138273,0.5135715,0.28996187,0.49814528,0.010248915,0.24285293,A
6776,-113.26333,41.82353,0.4343581,0.3569146,0.10075411,0.8349031,0.017015433,0.20888098,A
6777,-115.39389,35.52554,0.39459726,0.432312,0.25128692,0.4230082,0.03471495,0.31377298,A
6778,-112.54005,43.74548,0.2730455,0.2978765,0.25057185,0.38838387,0.18465596,0.32704303,A
6779,-112.53258,43.76678,0.23838975,0.26142997,0.2157884,0.32908267,0.15110952,0.2932986,A
6780,-115.20494,36.15261,0.36282724,0.39638445,0.22791122,0.37916276,0.024836188,0.26475117,A
6781,-115.22753,36.08081,0.25745302,0.27673027,0.23518075,0.35317042,0.16466211,0.26677272,A
6782,-113.15833,42.12603,0.37539902,0.40863335,0.14921446,0.80545235,0.0,0.10395936,A
6783,-115.39472,35.54554,0.5309852,0.5520042,0.31275648,0.53840005,0.00030867648,0.13473798,A
6784,-112.76555,43.16769,0.23226021,0.24801645,0.2567085,0.3235355,0.24823005,0.3453273,D
6785,-115.19556,36.18802,0.3212626,0.3537448,0.22657809,0.36659193,0.07261523,0.3014733,A
6786,-112.67969,43.39275,0.18711448,0.1910647,0.27378765,0.3318235,0.3314547,0.29677007,D
6787,-112.75916,43.18741,0.23365453,0.24991055,0.23807085,0.33064413,0.20524912,0.29333636,A
6788,-115.25222,36.01164,0.27870554,0.30378124,0.22951353,0.35391095,0.12862346,0.28614694,A
6789,-115.19,36.21052,0.20454302,0.21375583,0.28067392,0.39848414,0.3231013,0.2983891,D
6790,-113.27694,41.81686,0.41945446,0.35058054,0.09588772,0.83433634,0.017087564,0.21576582,A
6791,-113.84583,40.24244,0.4084098,0.29215005,0.06128237,0.24814376,0.026011396,0.25586396,A
6792,-115.20203,36.18114,0.30139896,0.33334064,0.21079299,0.3395489,0.063687205,0.29071748,A
6793,-115.19554,36.20624,0.348443,0.38767987,0.21757667,0.3640665,0.020389728,0.31616446,A
6794,-112.84353,42.98411,0.17189115,0.40092638,0.32868654,0.33542117,0.25168067,0.257499,B
6795,-112.90611,42.82028,0.18948345,0.41169536,0.31945735,0.34938627,0.22256544,0.26199925,B
6796,-112.88222,42.89547,0.19972241,0.38740933,0.3040497,0.34985304,0.21392176,0.26261672,B
6797,-115.20556,36.19608,0.2103565,0.22178045,0.26378813,0.37762985,0.28049317,0.29017267,D
6798,-115.38972,35.60609,0.31432295,0.33034775,0.27552333,0.41124234,0.17487141,0.23702945,A
6799,-112.6986,43.37824,0.19480377,0.1993231,0.30875695,0.31847975,0.40357316,0.39623332,E
6800,-115.2025,36.21025,0.2082553,0.21592088,0.2888666,0.41024524,0.33574212,0.28978628,D
6801,-114.54333,38.2444,0.05389132,0.4441574,0.18808083,0.42955336,0.017996857,0.3643929,B
6802,-115.07084,36.64163,0.20233306,0.21432666,0.28211054,0.41929293,0.34717217,0.31537613,D
6803,-112.63969,43.54873,0.20458697,0.21422899,0.3257378,0.47400314,0.43457055,0.34964815,E
6804,-115.22428,36.16189,0.2519105,0.26919508,0.23832817,0.3558248,0.17787589,0.2598668,A
6805,-115.41833,35.54081,0.27711785,0.29240248,0.32025132,0.46590397,0.31575364,0.34137008,D
6806,-112.89422,42.89202,0.31575784,0.4228609,0.23958886,0.35523885,0.033592448,0.2702163,B
6807,-113.97667,39.93549,0.20749852,0.30972204,0.12499425,0.20114249,0.021956652,0.26881012,B
6808,-115.4625,35.41109,0.25386652,0.27849713,0.19228525,0.30976567,0.086293355,0.2536158,A
6809,-112.89361,42.90186,0.12874998,0.39623976,0.308751,0.3676537,0.2097826,0.09806237,B
6810,-115.21611,36.20747,0.2276276,0.23709123,0.28538743,0.4082775,0.30296376,0.28461418,D
6811,-113.97583,39.94161,0.19480667,0.30196735,0.11949502,0.21768576,0.02186408,0.32521033,B
6812,-115.44,35.49137,0.29625133,0.3171339,0.3017503,0.44842967,0.25521374,0.3453175,A
6813,-113.95361,40.00827,0.230356,0.28542542,0.11816846,0.23764367,0.02125233,0.27105248,A
6814,-113.94722,40.02883,0.25304776,0.28662437,0.114523456,0.23377109,0.021196308,0.2535253,A
6815,-113.9375,40.05966,0.2822007,0.29112732,0.10129407,0.2312261,0.02115845,0.28619432,A
6816,-113.94445,40.0416,0.261934,0.28795093,0.10627871,0.22957973,0.021217411,0.2942211,A
6817,-113.97945,39.94244,0.1909895,0.29851452,0.11960805,0.21606186,0.02176121,0.3391916,B
6818,-112.91555,42.85936,0.17987202,0.41658223,0.30857566,0.3526931,0.1996765,0.23712341,B
6819,-113.97917,39.94549,0.20603536,0.30806556,0.122868925,0.2245129,0.021975147,0.26685032,B
6820,-115.27639,36.03414,0.36000925,0.39908317,0.23801412,0.3931094,0.048745744,0.33711338,A
6821,-113.98167,39.94494,0.206213,0.30865917,0.122524016,0.22402558,0.021984482,0.27128658,B
6822,-113.93972,40.06716,0.28455147,0.29056644,0.10075498,0.23377773,0.021081865,0.2905238,A
6823,-113.30944,41.81659,0.48417744,0.3448903,0.11469645,0.86535096,0.016424038,0.0,A
6824,-115.22417,36.20858,0.23379414,0.247996,0.25746018,0.37769914,0.24077144,0.28093633,D
