Name,X,Y,A,B,C,D,Signal
3893,-112.10078,41.06244,0.34945473,0.5411838,0.4780896,0.07971757,B
3894,-111.8505,41.73937,0.27200592,0.37174925,0.60909426,0.14000572,A
3895,-112.29856,40.51967,0.31793478,0.42487395,0.17449294,0.17579088,B
3896,-111.84438,41.75703,0.25871876,0.3864054,0.5806527,0.13384655,A
3897,-113.49023,37.0522,0.3700126,0.26028877,0.5026292,0.07617339,A
3898,-112.45745,40.07911,0.34872904,0.4064242,0.21365495,0.07924774,B
3899,-112.018,41.29161,0.28717953,0.5210879,0.54577315,0.05364937,A
3900,-112.24336,40.67781,0.30790207,0.5142871,0.18471453,0.13157292,B
3901,-111.65439,42.26826,0.33819345,0.24561013,0.42639634,0.21767916,A
3902,-111.87328,41.68576,0.26259616,0.3745406,0.62540466,0.14355944,A
3903,-112.42717,40.168,0.32693306,0.4289972,0.21202026,0.08611919,B
3904,-112.02828,41.26828,0.27516994,0.5221693,0.5401235,0.05215517,A
3905,-111.83383,41.79271,0.29134575,0.37098798,0.5913584,0.14238939,A
3906,-113.49245,37.05276,0.3573811,0.26090834,0.50909466,0.07554794,A
3907,-111.89105,41.63988,0.2834679,0.37807322,0.6198125,0.15461344,A
3908,-112.06689,41.16467,0.2663064,0.5275719,0.51041245,0.08430347,B
3909,-111.83383,41.79382,0.29709017,0.37091783,0.588873,0.14275408,A
3910,-112.26939,40.60967,0.53988135,0.4495427,0.21905296,0.17312177,B
3911,-112.26689,40.61661,0.36449254,0.47481778,0.19667342,0.14501365,B
3912,-112.24439,40.67883,0.31205288,0.51552624,0.1855916,0.13204524,B
3913,-112.27467,40.59578,0.34076658,0.46159348,0.18926485,0.15545997,B
3914,-112.26689,40.61744,0.35917336,0.4779896,0.19720025,0.1434595,B
3915,-113.09162,38.26163,0.46512663,0.3510678,0.4118201,0.12186249,A
3916,-112.27356,40.59967,0.34410647,0.4652489,0.19475068,0.15469337,B
3917,-111.82967,41.80687,0.29715598,0.36847192,0.5839482,0.14253597,A
3918,-112.44273,40.12911,0.35780463,0.41761476,0.20985404,0.08738808,B
3919,-111.15189,43.57742,0.17682795,0.2209661,0.11376564,0.29707092,C
3920,-112.0855,41.118,0.29718813,0.53698635,0.49518952,0.07609942,B
3921,-113.49449,37.05248,0.3698669,0.2600444,0.506991,0.07619744,A
3922,-111.14161,43.60714,0.3335627,0.3041477,0.30726764,0.019274332,A
3923,-112.69023,39.43356,0.34360456,0.41097727,0.3883793,0.06606408,A
3924,-112.43162,40.16578,0.3962478,0.4127428,0.22856149,0.09354664,B
3925,-112.30694,40.51361,0.33866394,0.4227346,0.1817223,0.17871779,B
3926,-112.46468,40.07495,0.34481293,0.4020236,0.21376596,0.077424005,B
3927,-112.27022,40.61661,0.37299383,0.47462967,0.20022173,0.14555722,B
3928,-112.26939,40.61911,0.34529883,0.4800857,0.19677365,0.1402339,B
3929,-112.26856,40.62189,0.37452295,0.47699237,0.2057639,0.14618157,B
3930,-111.85994,41.73465,0.26637694,0.37486708,0.6120443,0.13591777,A
3931,-111.23689,43.36936,0.28342208,0.29379225,0.16712014,0.1776878,B
3932,-111.79661,41.90632,0.33757716,0.35033473,0.55366206,0.15870999,A
3933,-112.27161,40.61744,0.36892703,0.4729895,0.20493835,0.14698175,B
3934,-111.82528,41.83113,0.31397247,0.3758484,0.58174485,0.14104454,A
3935,-112.27022,40.62356,0.3504399,0.48191333,0.19873999,0.13937926,B
3936,-112.27522,40.61022,0.31442901,0.47365075,0.19067065,0.14002499,B
3937,-112.44245,40.14495,0.3558784,0.41661415,0.21177535,0.08839603,B
3938,-112.31134,40.5105,0.32658342,0.4234684,0.1790946,0.17466933,B
3939,-112.44245,40.14578,0.32475272,0.42387778,0.20241761,0.084259,B
3940,-112.27578,40.60967,0.38406587,0.46547148,0.202254,0.15222263,B
3941,-112.27522,40.61133,0.37242034,0.47049507,0.20493925,0.15003248,B
3942,-112.27245,40.61967,0.36064798,0.47681704,0.19844733,0.14158165,B
3943,-112.27911,40.60217,0.30624816,0.4713684,0.19488525,0.14510365,B
3944,-112.0505,41.22911,0.26575705,0.53021544,0.53971523,0.06306635,A
3945,-112.67884,39.47967,0.36471614,0.4011722,0.38380533,0.07067096,A
3946,-111.23439,43.38381,0.15513761,0.19698386,0.15858293,0.123395376,B
3947,-112.05408,41.22094,0.2647934,0.53044343,0.5350809,0.06604977,A
3948,-111.83356,41.81576,0.30116528,0.3711055,0.58626944,0.13992295,A
3949,-111.37147,43.03172,0.34748563,0.33837834,0.11785868,0.20373838,B
3950,-113.06551,38.36052,0.43595406,0.35789588,0.45828986,0.108886905,A
3951,-111.84828,41.77715,0.2875269,0.37556088,0.59647065,0.13746859,A
3952,-112.27217,40.62467,0.35930717,0.48098585,0.20001851,0.13974921,B
3953,-111.85411,41.76437,0.2834682,0.37663874,0.6082802,0.13541982,A
3954,-112.44495,40.14689,0.32787746,0.4223237,0.20355006,0.0840764,B
3955,-112.02911,41.29467,0.29090658,0.51758087,0.53845435,0.05431035,A
3956,-111.85994,41.75187,0.25137028,0.38972813,0.5937251,0.12818629,A
3957,-111.85998,41.75183,0.2536379,0.3893404,0.59350884,0.12837894,A
3958,-112.25794,40.67053,0.34047338,0.5093212,0.19381745,0.13297234,B
3959,-112.03216,41.28855,0.28473395,0.51911396,0.5487043,0.05326541,A
3960,-112.26008,40.66608,0.326689,0.50735813,0.19331169,0.13068782,B
3961,-111.88244,41.6941,0.21356037,0.39661145,0.5835166,0.12402506,A
3962,-111.79717,41.92271,0.33996618,0.34730187,0.5484806,0.16186826,A
3963,-112.30534,40.54208,0.32078224,0.43114987,0.17667232,0.17249455,B
3964,-112.25578,40.67911,0.35928142,0.5102191,0.196715,0.13795784,B
3965,-112.72606,39.35718,0.36315808,0.4012522,0.4353383,0.051728137,A
3966,-112.72609,39.35715,0.3647939,0.400817,0.4349815,0.051747482,A
3967,-112.27583,40.62417,0.3579076,0.4805702,0.20427325,0.13876708,B
3968,-112.25417,40.68472,0.3538874,0.51215434,0.19360293,0.1383536,B
3969,-112.27522,40.62772,0.37047082,0.47763467,0.21119902,0.14159355,B
3970,-113.49606,37.08137,0.35471746,0.22958669,0.63671243,0.08082208,A
3971,-112.25495,40.68467,0.36571813,0.510279,0.19543666,0.13978456,B
3972,-112.28495,40.60217,0.33725312,0.46425143,0.1999463,0.14947021,B
3973,-112.25947,40.67281,0.34171996,0.50959224,0.19337752,0.13327423,B
3974,-112.28495,40.60244,0.32874867,0.4638035,0.19681871,0.14668846,B
3975,-112.25367,40.68897,0.34542724,0.51176643,0.19323434,0.13870116,B
3976,-111.37744,43.03047,0.34262073,0.32763213,0.11437102,0.20626955,B
3977,-111.88217,41.70076,0.26144123,0.38024917,0.6308886,0.1344697,A
3978,-111.89939,41.65465,0.25357732,0.39403537,0.59362763,0.13547678,A
3979,-112.27495,40.63161,0.3275618,0.49306884,0.19595206,0.1297444,B
3980,-111.37078,43.04964,0.3882995,0.36322233,0.14077298,0.1806703,B
3981,-111.88356,41.69965,0.26311785,0.3812533,0.6320852,0.13442267,A
3982,-112.29467,40.57967,0.32382408,0.44840413,0.19050886,0.15949413,B
3983,-112.26253,40.66869,0.3329009,0.50803006,0.19446631,0.13150026,B
3984,-112.04216,41.27217,0.29719743,0.5238726,0.57437,0.055099495,A
3985,-112.04218,41.27214,0.29817957,0.5237292,0.5742344,0.055127487,A
3986,-111.85356,41.78104,0.2711947,0.3851449,0.5920038,0.13172168,A
3987,-111.85467,41.77826,0.29224038,0.37882048,0.60581994,0.13534608,A
3988,-111.15472,43.6067,0.17993449,0.23378867,0.28152716,0.46843475,D
3989,-112.25411,40.69328,0.39167303,0.50687826,0.2064631,0.14896117,B
3990,-112.288,40.59994,0.36142716,0.45798594,0.20633227,0.15513994,B
3991,-111.39133,42.99909,0.3641782,0.34203076,0.12060023,0.20870383,B
3992,-112.32528,40.49692,0.36103475,0.41895622,0.1927134,0.1764428,B
3993,-112.26628,40.66053,0.35028505,0.5002992,0.20321588,0.13487014,B
3994,-112.02855,41.31105,0.33091184,0.5053321,0.58887076,0.06356391,A
3995,-112.26358,40.66878,0.3389495,0.5079199,0.19538385,0.13228998,B
3996,-112.26164,40.67417,0.34413907,0.50853866,0.19469275,0.13415223,B
3997,-112.25939,40.68128,0.34884834,0.5089931,0.19513118,0.13599697,B
3998,-112.26244,40.67292,0.32705614,0.5085226,0.1937378,0.13208137,B
3999,-112.2625,40.67306,0.3469865,0.50751406,0.19568612,0.13446572,B
4000,-112.25528,40.69306,0.34813562,0.51337564,0.19255452,0.13923435,B
4001,-112.26717,40.66106,0.38287655,0.49591303,0.20915164,0.13962738,B
4002,-112.06855,41.2055,0.26439977,0.53267527,0.527335,0.06907251,B
4003,-111.40606,42.96464,0.3538084,0.30871046,0.11295521,0.22044492,B
4004,-111.37828,43.03714,0.35724604,0.35237154,0.1356505,0.16750371,B
4005,-112.26522,40.66772,0.38418397,0.49896613,0.20886779,0.14089508,B
4006,-111.39156,43.00319,0.35700354,0.34112272,0.120118454,0.20578553,B
4007,-111.86744,41.75021,0.27141833,0.3798406,0.6119633,0.13047652,A
4008,-112.06878,41.20694,0.26124552,0.53342265,0.52788776,0.06848485,B
4009,-111.84939,41.79882,0.28901455,0.37354022,0.5908902,0.13753206,A
4010,-112.05911,41.23328,0.2825569,0.5284631,0.5414799,0.0613551,A
4011,-112.278,40.63356,0.37083477,0.4811946,0.21836051,0.14220394,B
4012,-111.77522,41.99715,0.36222607,0.3234583,0.5094863,0.18233,A
4013,-112.11217,41.08939,0.3414281,0.5476493,0.48487222,0.062911496,B
4014,-112.71856,39.39551,0.34954736,0.40909368,0.3863707,0.056735784,A
4015,-112.25678,40.69275,0.34881943,0.5129394,0.1937294,0.13928787,B
4016,-112.26633,40.66664,0.3266018,0.5061007,0.1948406,0.12981471,B
4017,-112.26094,40.68167,0.3476748,0.5089741,0.19548567,0.13621174,B
4018,-112.29495,40.58856,0.31124714,0.45483005,0.19013786,0.15159868,B
4019,-111.83967,41.82687,0.26433632,0.3822484,0.5604279,0.1299659,A
4020,-111.87661,41.72882,0.22167823,0.39753288,0.5830608,0.12004971,A
4021,-112.11189,41.093,0.40201774,0.5367617,0.52086,0.06707716,A
