,Pout:0.000,Pout:0.750,Pout:1.500,Pout:2.250,Pout:3.000,Pout:3.750,Pout:4.500,Pout:5.250,Pout:6.000,Pout:6.750,Pout:7.500,Pout:8.250,Pout:9.000,Pout:9.750,Pout:10.500,Pout:11.250,Pout:12.000,Pout:12.750,Pout:13.500,Pout:14.250,Pout:15.000,Pout:15.750,Pout:16.500,Pout:17.250,Pout:18.000,Pout:18.750,Pout:19.500,Pout:20.250,Pout:21.000,Pout:21.750,Pout:22.500,Pout:23.250,Pout:24.000,Pout:24.750,Pout:25.500,Pout:26.250,Pout:27.000,Pout:27.750,Pout:28.500,Pout:29.250
1260,38.5317,38.5317,38.5317,38.5317,38.5317,38.5317,38.5317,38.5317,38.5317,38.5317,38.5317,38.5317,38.5317,38.5317,38.5317,38.5317,38.5317,38.5317,38.5317,38.5317,38.5317,38.5317,38.5317,38.5317,38.5317,38.5317,38.5317,38.5317,38.5316,38.5316,38.5316,38.5316,38.5316,38.5316,38.5316,38.5316,38.5316,38.5316,38.5316,38.5316
1261,-967.67,-974.545,-2340.16,-2706.67,-2914.63,-3047.79,-3153.13,-3222.04,-3276.69,-3321.54,-3359.19,-3391.34,-3419.19,-3443.62,-3465.27,-3484.61,-3502.02,-3517.81,-3532.2,-3545.39,-3557.53,-3568.76,-3579.18,-3588.88,-3597.95,-3606.44,-3614.42,-3621.93,-3629.02,-3635.72,-3642.07,-3648.1,-3653.83,-3659.29,-3664.5,-3669.47,-3674.23,-3678.78,-3683.15,-3687.34
1262,46.9732,46.9732,46.9732,46.9732,46.9732,46.9732,46.9732,46.9732,46.9732,46.9732,46.9732,46.9732,46.9732,46.9732,46.9732,46.9732,46.9732,46.9732,46.9732,46.9732,46.9732,46.9732,46.9731,46.9731,46.9731,46.9731,46.9731,46.9731,46.9731,46.9731,46.9731,46.9731,46.9731,46.9731,46.9731,46.9731,46.9731,46.9731,46.9731,46.9731
1263,1755.95,1755.95,1315.67,904.506,665.356,499.434,382.926,293.903,226.225,165.259,114.219,70.6011,32.8003,-0.347859,-36.4113,-62.542,-85.4412,-106.174,-125.104,-142.477,-158.491,-173.308,-187.068,-199.887,-211.864,-223.087,-233.628,-243.552,-252.916,-261.769,-270.155,-278.112,-285.675,-292.875,-299.739,-306.291,-312.554,-318.548,-324.292,-329.801
1264,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01,-1076.01
1265,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767,-26.5767
1266,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58,-1557.58
1267,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5,-1589.5
1268,180.914,174.894,91.539,59.1855,42.1186,29.7149,20.7252,13.8012,8.25386,2.98969,-0.774539,-3.98491,-6.78932,-9.26748,-11.4779,-13.4655,-15.2652,-16.9048,-18.4067,-19.7891,-21.0671,-22.2531,-23.3578,-24.3899,-25.3572,-26.2661,-27.1222,-27.9306,-28.6955,-29.4206,-30.1094,-30.7647,-31.3892,-31.9853,-32.555,-33.1002,-33.6227,-34.1239,-34.6054,-35.0683
1269,153.295,153.295,127.25,101.931,85.9215,74.5427,66.4186,60.5381,55.1776,50.7347,46.9473,43.669,40.7943,38.2462,35.4812,33.4283,31.6099,29.9505,28.4243,27.0141,25.7059,24.4879,23.3502,22.2842,21.2828,20.3396,19.4492,18.6068,17.8083,17.0499,16.3284,15.6408,14.9847,14.3576,13.7574,13.1823,12.6306,12.1007,11.5912,11.1009
1270,54.2182,54.2182,54.2182,54.2182,54.2182,54.2182,54.2182,54.2182,54.2182,54.2182,54.2182,54.2182,54.2201,54.2201,54.2201,51.5105,49.5278,49.1738,48.0162,47.6777,46.9636,45.8183,45.2369,44.6917,44.3775,43.8651,43.3726,42.8996,42.445,42.0075,41.5861,41.1797,40.7874,40.4084,40.042,39.6874,39.2855,39.227,38.6072,38.5766
1271,45.4942,45.4942,45.4942,45.4942,45.4942,45.4942,45.4942,45.4942,45.4942,45.4942,45.4942,45.4942,45.4942,45.4942,45.4942,45.4942,45.4942,45.3598,45.4954,45.4954,45.4954,45.4954,43.5955,42.6847,42.2319,41.8217,41.0509,40.6782,40.6132,40.2803,39.9364,39.3335,39.2135,38.9283,38.6494,38.3794,38.1171,37.8622,37.6144,37.3733
1272,45.7398,45.7398,45.7398,45.7398,45.7398,45.7398,45.7398,45.7398,45.7398,45.7398,45.7398,45.7398,45.7398,45.7398,45.7398,45.7398,45.7393,45.741,45.741,45.741,45.741,43.8897,42.921,42.444,42.0141,41.2306,40.8351,40.7625,40.4155,40.0593,39.446,39.3162,39.0215,38.7336,38.4551,38.1848,37.9223,37.6674,37.4195,37.1785
1273,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618,-18.6618
1274,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635,-956.635
1275,7367.85,7367.85,7367.85,7367.85,7367.85,7252.75,6700.09,6428.3,6186.71,5984.21,5706.49,5169.64,4721.56,4306.52,4084.5,3806.5,3518.91,3292.05,3052.15,2844.69,2672.4,2505.34,2343.28,2189.85,2044.07,1910.07,1785.22,1675.88,1565.34,1448.69,1349.43,1255.59,1166.42,1081.59,985.996,906.383,833.119,763.447,696.771,632.844
1276,25061.8,25061.4,21555.9,20315.1,19417.5,18681.7,18276.6,17950.7,17682.9,17455.7,17262.9,17095.5,16948.4,16817.8,16700.8,16595.1,16499.1,16411.4,16330.8,16256.4,16187.5,16123.4,16063.6,16007.6,15955.1,15905.6,15859.0,15814.9,15773.1,15733.5,15695.8,15659.8,15625.6,15592.9,15561.6,15531.6,15502.9,15475.3,15448.8,15423.3
1277,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35,2895.35
1278,5678.27,5678.27,5678.27,5678.27,5678.27,5678.27,5678.27,5678.27,5678.27,5676.44,5595.23,5352.86,5214.84,5117.11,5022.5,4929.07,4852.18,4777.74,4708.57,4599.27,4383.74,4235.38,4053.51,3888.09,3729.62,3578.56,3437.14,3391.4,3298.37,3203.86,3099.11,2993.56,2897.76,2809.7,2738.52,2659.68,2584.76,2510.07,2436.97,2367.39
1279,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69,1335.69
1280,646.687,646.687,646.687,646.687,646.687,646.687,646.687,646.687,646.687,646.687,646.686,646.686,646.686,646.686,646.686,646.686,646.685,646.685,646.685,646.685,646.685,646.685,646.685,646.685,646.685,646.685,646.685,646.685,646.685,646.685,646.684,646.684,646.684,646.684,646.684,646.684,646.684,646.684,646.684,646.684
1281,2227.33,2227.33,2227.33,2227.33,2227.33,2227.33,2227.33,2227.33,2227.33,2227.33,2227.33,2227.33,2227.33,2227.33,2227.33,2227.33,2227.33,2227.33,2227.33,2227.33,2227.33,2227.33,2227.33,2227.33,2227.33,2227.33,2227.33,2227.33,2222.44,2225.49,2218.27,2207.93,2195.29,2181.02,2165.65,2149.6,2103.14,2078.63,2072.55,2061.27
1282,19823.1,19821.1,18303.4,17593.9,17155.1,16938.7,16769.4,16633.7,16521.0,16426.7,16345.9,16275.6,16213.6,16158.5,16109.0,16064.3,16023.6,15986.4,15952.2,15920.5,15891.2,15863.9,15838.3,15814.4,15790.1,15766.8,15744.8,15724.0,15704.3,15685.6,15667.8,15650.8,15634.6,15619.2,15604.4,15590.3,15576.7,15563.7,15551.1,15539.1
1283,326.034,326.034,326.034,326.034,326.034,326.034,326.034,326.034,326.033,326.033,326.033,326.033,326.033,326.033,326.032,326.032,326.032,326.032,326.032,326.032,326.032,326.032,326.032,326.032,326.032,326.032,326.031,326.031,326.031,326.031,326.031,326.031,326.031,326.031,326.031,326.031,326.031,326.031,326.031,326.031
1284,563.865,563.865,563.865,563.865,563.865,563.865,563.864,563.864,563.864,563.864,563.864,563.863,563.863,563.863,563.863,563.863,563.863,563.863,563.863,563.862,563.862,563.862,563.862,563.862,563.862,563.862,563.862,563.862,563.862,563.862,563.862,563.862,563.862,563.862,563.862,563.862,563.862,563.861,563.861,563.861
1285,-8230.87,-8244.4,-9657.09,-9974.1,-10127.1,-10227.3,-10278.5,-10333.1,-10375.5,-10409.6,-10437.8,-10461.6,-10481.9,-10499.7,-10515.2,-10529.1,-10541.5,-10552.6,-10562.8,-10572.0,-10580.5,-10588.3,-10595.6,-10602.3,-10608.6,-10614.4,-10619.9,-10625.1,-10629.9,-10634.5,-10638.8,-10643.0,-10646.9,-10650.6,-10654.1,-10657.5,-10660.7,-10663.8,-10666.7,-10669.5
1286,640.203,640.203,640.203,640.203,640.203,640.203,640.203,640.203,640.203,640.202,640.202,640.202,640.202,627.468,609.747,590.5,552.398,532.137,513.923,498.72,481.752,467.342,453.393,441.642,428.279,415.558,403.59,392.174,381.47,371.406,363.079,352.776,344.248,335.904,327.989,320.41,313.153,304.956,298.035,291.616
1287,1607.15,1607.15,1575.64,1196.13,954.534,785.274,666.235,574.345,505.149,443.829,392.108,348.681,311.222,278.486,249.59,223.862,197.639,176.878,158.247,143.046,127.308,112.794,99.3659,86.9004,75.2925,64.4521,54.3019,44.7747,35.8118,27.3622,19.3806,11.8273,4.66692,-2.13199,-8.59756,-14.755,-20.6269,-26.2338,-31.5942,-36.7247
1288,786.157,772.5,-967.584,-1438.79,-1676.47,-1827.01,-1932.43,-2016.71,-2064.68,-2115.39,-2157.34,-2192.63,-2222.8,-2248.95,-2271.88,-2292.18,-2310.29,-2326.59,-2341.34,-2354.76,-2367.04,-2378.33,-2388.75,-2398.4,-2407.37,-2415.73,-2423.55,-2430.89,-2437.78,-2444.27,-2450.4,-2456.2,-2461.69,-2466.91,-2471.87,-2476.59,-2481.1,-2485.4,-2489.51,-2493.44
1289,338.727,338.727,338.727,338.727,338.727,338.727,338.726,338.726,338.726,338.726,338.726,338.725,338.725,338.725,338.725,338.725,338.725,338.725,338.724,338.724,338.724,338.724,338.724,338.724,338.724,338.724,338.724,338.724,338.724,338.724,338.724,338.724,338.724,338.724,338.723,338.723,338.723,338.723,338.723,338.723
1290,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1,25898.1
1291,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1,27599.1
1292,2534.21,2534.21,2534.11,2250.94,1862.7,1556.85,1325.55,1143.36,1006.94,894.331,804.238,720.839,649.35,585.053,530.053,481.057,437.086,397.364,361.273,323.5,293.172,265.705,240.319,216.745,197.882,177.249,157.871,139.67,122.547,106.406,91.1597,76.7329,63.0579,50.0745,37.729,25.9732,14.7637,4.06141,-6.169,-15.9596
1293,243.922,243.922,243.922,243.922,243.922,243.922,243.922,243.922,243.922,243.921,243.921,243.921,243.921,243.921,243.921,243.921,243.92,243.92,243.92,243.92,243.92,243.92,243.92,243.92,243.92,243.92,243.92,243.92,243.92,243.92,243.92,243.919,243.919,243.919,243.919,243.919,243.919,243.919,243.919,243.919
1294,869.837,869.837,869.837,869.837,869.837,869.837,869.837,869.837,869.837,869.836,869.836,869.836,869.836,869.836,869.836,869.835,869.835,869.835,869.558,852.319,833.304,813.916,794.859,767.984,734.825,716.776,699.876,683.758,665.964,651.225,637.347,625.769,612.836,599.341,586.009,572.943,560.679,549.073,537.888,527.562
1295,-13415.0,-13420.9,-13567.1,-13595.9,-13611.6,-13621.6,-13628.8,-13634.4,-13638.8,-13642.5,-13645.6,-13648.2,-13650.6,-13652.6,-13654.4,-13656.0,-13657.5,-13658.8,-13660.0,-13661.2,-13662.2,-13663.2,-13664.1,-13664.9,-13665.7,-13666.4,-13667.1,-13667.8,-13668.4,-13669.0,-13669.5,-13670.1,-13670.6,-13671.0,-13671.5,-13671.9,-13672.4,-13672.8,-13673.2,-13673.5
1296,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5,23257.5
1297,428.03,420.389,202.771,126.823,86.2974,58.1343,38.4615,23.5273,11.7159,2.29252,-5.67466,-12.5091,-18.4119,-23.5704,-28.1255,-32.1838,-35.8275,-39.1212,-42.1164,-44.8546,-47.3698,-49.69,-51.8387,-53.8355,-55.6972,-57.438,-59.0702,-60.6044,-62.0499,-63.4146,-64.7057,-65.9294,-67.0913,-68.1964,-69.249,-70.253,-71.2121,-72.1293,-73.0077,-73.8498
1298,-2668.53,-2680.3,-2958.05,-3014.35,-3038.33,-3057.73,-3071.4,-3081.7,-3089.83,-3096.46,-3101.99,-3106.71,-3110.78,-3114.36,-3117.52,-3120.35,-3122.89,-3125.2,-3127.3,-3129.23,-3131.01,-3132.66,-3134.19,-3135.61,-3136.94,-3138.19,-3139.37,-3140.47,-3141.52,-3142.51,-3143.45,-3144.34,-3145.19,-3145.99,-3146.77,-3147.5,-3148.21,-3148.89,-3149.54,-3150.16
1299,10846.7,10842.1,10497.7,10430.6,10390.9,10364.2,10344.7,10329.6,10317.5,10307.4,10298.9,10291.5,10285.1,10279.5,10274.4,10269.9,10265.8,10262.0,10258.6,10255.4,10252.5,10249.8,10247.2,10244.9,10242.6,10240.5,10238.6,10236.7,10235.0,10233.3,10231.7,10230.2,10228.7,10227.4,10226.1,10224.8,10223.6,10222.4,10221.3,10220.3
1300,2686.18,2686.18,2686.18,2686.18,2686.18,2686.18,2686.18,2645.88,2471.58,2057.53,1878.27,1711.53,1583.73,1450.21,1327.77,1245.38,1160.1,1085.99,1015.77,951.804,893.12,843.696,791.816,744.81,701.65,661.363,623.719,582.799,549.271,518.347,489.271,461.82,435.849,411.239,387.881,365.682,344.554,324.42,302.861,283.151
1301,5811.09,5811.09,3373.42,1971.49,1206.89,711.956,384.713,123.124,-74.8335,-238.138,-371.529,-482.778,-577.016,-667.937,-737.15,-797.43,-854.604,-901.996,-944.16,-982.186,-1016.67,-1048.09,-1076.84,-1103.22,-1127.54,-1150.01,-1170.83,-1190.19,-1208.22,-1225.06,-1240.82,-1255.6,-1269.49,-1282.56,-1294.89,-1306.53,-1317.54,-1327.97,-1337.86,-1347.26
1302,1102.82,1102.82,1102.82,1102.82,1102.82,1102.82,1102.82,1102.82,1102.82,1102.82,1102.82,1102.82,1102.82,1102.82,1102.82,1102.82,1102.82,1102.82,1102.82,1102.82,1102.82,1102.82,1102.82,1102.82,1102.82,1102.82,1102.82,1102.82,1102.82,1102.82,1102.82,1102.82,1102.82,1102.82,1102.82,1102.82,1102.82,1102.82,1102.82,1103.01
1303,298.414,295.555,-2638.3,-3422.65,-3814.06,-4093.18,-4264.12,-4398.42,-4497.54,-4578.25,-4645.24,-4701.72,-4750.23,-4792.42,-4829.51,-4862.42,-4891.86,-4918.38,-4942.41,-4964.32,-4984.38,-5002.84,-5019.88,-5035.68,-5050.38,-5064.09,-5076.92,-5088.96,-5100.27,-5110.93,-5121.0,-5130.53,-5139.56,-5148.14,-5156.29,-5164.06,-5171.46,-5178.54,-5185.3,-5191.78
1304,3296.55,3294.36,1194.56,494.856,89.354,-125.104,-284.281,-966.191,-1342.21,-1694.07,-1988.71,-2226.56,-2446.81,-2608.89,-2789.54,-2934.45,-3048.72,-3180.09,-3271.43,-3379.44,-3466.38,-3546.32,-3620.03,-3688.23,-3751.51,-3827.89,-3881.79,-3931.92,-3978.96,-4023.22,-4064.95,-4104.36,-4141.64,-4176.98,-4210.5,-4241.95,-4273.64,-4301.85,-4329.99,-4357.18
1305,983.1,983.1,819.379,341.405,109.695,-37.6831,-143.212,-221.618,-283.677,-333.764,-372.907,-408.218,-438.198,-464.046,-486.573,-508.156,-525.603,-541.126,-555.081,-569.614,-580.981,-591.256,-600.677,-609.355,-617.376,-624.811,-631.722,-638.164,-644.181,-649.815,-655.101,-660.071,-664.751,-669.166,-673.339,-677.288,-681.031,-684.584,-687.96,-691.173
1306,241.867,241.867,241.867,241.867,241.867,241.867,241.867,241.867,241.867,241.867,241.867,241.867,241.867,241.867,241.867,241.867,241.866,241.866,241.866,241.866,241.866,241.866,241.866,241.866,241.866,241.866,241.866,241.866,241.559,238.816,234.808,229.761,223.957,217.623,210.941,204.048,202.56,183.847,174.815,169.216
1307,42.8463,42.8463,42.8463,42.8463,42.8463,42.8463,42.8463,42.8462,42.8461,42.846,42.8459,42.8458,42.8457,42.8457,42.8456,42.8455,42.8455,42.8454,42.8454,42.8453,42.8453,42.8452,42.8452,42.8452,42.8451,42.8451,42.8451,42.845,42.845,42.845,42.845,42.8449,42.8449,42.8449,42.8449,42.8449,42.8448,42.8448,42.8448,42.8448
1308,188.512,188.512,188.512,188.512,188.512,188.512,188.512,188.512,188.512,188.511,188.511,188.511,188.511,188.511,188.511,188.511,188.511,188.511,188.511,188.511,188.511,188.511,188.511,188.511,188.511,188.51,188.51,188.51,188.51,188.51,188.51,188.51,188.51,188.51,188.51,188.51,188.51,188.51,188.51,188.51
1309,-411.292,-419.393,-1517.26,-1757.52,-1878.83,-1949.41,-2000.77,-2031.94,-2055.21,-2073.28,-2087.7,-2099.43,-2109.16,-2117.33,-2119.8,-2119.8,-2119.8,-2119.8,-2119.8,-2119.8,-2119.8,-2119.8,-2119.8,-2119.8,-2119.8,-2119.8,-2119.8,-2119.8,-2119.8,-2119.8,-2119.8,-2119.8,-2119.8,-2119.8,-2119.8,-2119.8,-2119.8,-2119.8,-2119.8,-2119.8
1310,-4947.15,-4949.94,-5494.91,-5621.27,-5683.22,-5724.51,-5754.53,-5777.64,-5796.14,-5811.39,-5824.24,-5835.27,-5844.87,-5853.32,-5860.84,-5867.58,-5873.68,-5879.22,-5884.29,-5888.95,-5893.26,-5897.25,-5900.97,-5904.43,-5907.68,-5910.73,-5913.6,-5916.31,-5918.87,-5921.3,-5923.6,-5925.79,-5927.88,-5929.87,-5931.78,-5933.6,-5935.34,-5937.01,-5938.62,-5940.16
1311,221.303,221.303,221.303,221.303,221.303,221.303,221.302,221.302,221.302,221.302,221.301,221.301,221.301,221.301,221.301,221.301,221.301,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.3,221.299,221.299,221.299,221.299,221.299,221.299,221.299
1312,796.533,796.533,796.533,796.533,796.533,796.533,796.533,775.271,741.821,634.892,583.288,540.81,497.798,466.213,432.058,405.875,384.101,361.192,339.889,321.237,304.142,288.371,275.2,261.396,248.683,236.801,225.682,212.959,203.064,193.94,185.35,177.227,169.53,162.224,155.281,148.672,142.374,136.363,129.112,125.055
1313,255.671,255.671,255.671,255.671,255.671,255.671,255.67,255.67,255.67,255.67,255.669,255.669,255.669,255.669,255.669,255.669,255.669,255.668,255.668,255.668,255.668,255.668,255.668,255.668,255.668,255.668,255.668,255.668,255.668,255.668,255.668,255.667,255.667,255.667,255.667,255.667,255.667,255.667,255.667,255.667
1314,299.314,299.314,299.314,299.314,299.314,299.314,299.314,299.313,299.313,299.313,299.313,299.313,299.312,299.312,299.312,299.312,299.312,299.312,299.312,299.312,299.312,299.311,299.311,299.311,299.311,299.311,299.311,299.311,299.311,299.311,299.311,299.311,299.311,299.311,299.311,299.311,299.311,299.311,299.311,299.31
1315,312.923,312.923,312.923,312.923,312.923,312.923,312.923,312.923,312.923,312.923,312.923,312.923,312.922,306.749,289.009,265.754,225.501,199.686,180.461,161.682,143.804,129.569,114.39,100.842,84.8938,72.2195,60.646,49.9676,40.7596,31.1432,22.007,13.3416,6.4541,-1.59579,-9.1255,-16.3288,-23.2011,-30.4913,-35.4629,-42.7581
1316,78.5371,78.5371,78.5371,78.5371,78.5371,78.5371,78.5371,78.5371,78.5371,78.537,78.5369,78.5368,78.5367,78.5366,78.5366,78.5365,78.5364,78.5364,78.5363,78.5363,78.5363,78.5362,78.5362,78.5362,78.5361,78.5361,78.5361,78.536,78.536,78.536,78.536,78.5359,78.5359,78.5359,78.5359,78.5359,78.5358,78.5358,78.5358,78.5358
1317,1252.37,1250.96,247.352,-128.921,-334.447,-457.528,-547.716,-612.178,-664.641,-706.28,-740.206,-770.606,-794.129,-814.222,-833.652,-848.674,-861.867,-873.613,-884.143,-893.635,-902.233,-910.059,-917.209,-923.769,-929.807,-935.382,-940.546,-945.341,-949.806,-953.973,-957.87,-961.523,-964.953,-968.181,-971.222,-974.093,-976.808,-979.378,-981.815,-984.128
1318,937.561,932.414,-215.869,-573.795,-749.725,-860.082,-939.017,-996.227,-1039.7,-1076.17,-1106.06,-1127.98,-1146.35,-1162.03,-1175.58,-1187.39,-1197.78,-1206.99,-1215.2,-1222.56,-1229.2,-1235.23,-1240.71,-1245.71,-1250.31,-1254.53,-1258.43,-1262.05,-1265.4,-1268.52,-1271.43,-1274.15,-1276.7,-1279.09,-1281.33,-1283.45,-1285.44,-1287.33,-1289.11,-1290.8
1319,184.059,184.059,184.059,184.059,184.059,184.059,184.059,184.059,184.059,184.059,184.058,184.058,184.058,184.058,184.058,184.058,184.058,184.058,184.058,184.058,184.058,184.058,184.058,184.058,184.058,184.058,184.058,184.058,184.058,184.057,184.057,184.057,184.057,184.057,184.057,184.057,184.057,184.057,184.057,184.057
1320,3259.27,3259.27,3259.27,3259.27,3259.27,3259.27,3259.27,3259.27,3259.27,3259.27,3235.91,3137.38,3009.76,2648.52,2465.31,2315.5,2179.85,2043.71,1945.03,1829.45,1720.23,1648.83,1568.79,1495.57,1426.43,1361.78,1301.17,1244.24,1194.05,1142.89,1094.97,1049.56,1006.54,959.573,920.108,883.234,848.205,814.802,782.898,752.389
1321,439.536,439.536,439.536,439.536,439.536,439.536,439.536,439.536,439.536,439.536,439.535,439.535,439.535,439.535,439.535,439.535,439.535,439.535,439.535,439.535,439.534,439.534,439.534,439.534,439.534,439.534,439.534,439.534,439.534,439.534,439.534,439.534,439.534,439.534,439.534,439.534,439.534,439.534,439.534,439.534
1322,2177.78,2177.78,2177.78,2177.78,2177.78,2177.78,2177.78,2177.78,2177.78,2177.78,2177.78,2177.78,2177.78,2177.78,2177.78,2177.78,2177.78,2177.78,2177.78,2177.78,2177.78,2177.78,2177.45,2161.96,2137.01,2105.56,2070.02,2032.13,1996.73,1828.0,1739.83,1682.32,1639.76,1593.79,1569.6,1511.49,1471.93,1436.49,1408.62,1366.99
1323,3793.62,3793.62,3793.62,3793.62,3793.62,3793.62,3793.62,3793.39,3684.06,3324.96,2883.38,2647.23,2434.25,2232.64,2072.06,1903.65,1792.16,1673.89,1566.57,1471.88,1381.57,1298.57,1221.82,1154.29,1087.36,1025.38,967.375,913.026,853.768,804.999,759.977,717.58,677.478,639.471,603.392,569.095,536.449,505.332,475.639,447.272
1324,182.108,182.108,182.108,182.108,182.108,182.108,182.108,182.108,182.108,182.107,182.107,182.107,182.107,182.107,182.107,182.107,182.107,182.107,182.107,182.107,182.106,182.106,182.106,182.106,182.106,182.106,182.106,182.106,182.106,182.106,182.106,182.106,182.106,182.106,182.106,182.106,182.106,182.106,182.106,182.106
1325,-25834.7,-25838.4,-26204.4,-26274.9,-26312.3,-26336.5,-26353.9,-26367.2,-26377.7,-26386.4,-26393.6,-26399.9,-26405.3,-26410.0,-26414.2,-26418.0,-26421.4,-26424.5,-26427.3,-26429.9,-26432.3,-26434.5,-26436.6,-26438.5,-26440.3,-26442.0,-26443.6,-26445.1,-26446.5,-26447.8,-26449.1,-26450.3,-26451.4,-26452.5,-26453.6,-26454.6,-26455.6,-26456.5,-26457.4,-26458.2
1326,1162.87,1162.87,1162.87,1097.83,940.503,848.164,771.851,717.569,668.172,622.088,583.941,554.942,529.783,507.46,487.454,472.559,455.811,440.617,426.587,413.403,401.477,390.401,380.077,370.425,361.375,352.867,345.369,337.745,330.545,323.72,317.239,311.074,305.202,299.599,294.246,289.125,284.22,278.296,275.01,269.56
