,hpro:0.000,hpro:0.750,hpro:1.500,hpro:2.250,hpro:3.000,hpro:3.750,hpro:4.500,hpro:5.250,hpro:6.000,hpro:6.750,hpro:7.500,hpro:8.250,hpro:9.000,hpro:9.750,hpro:10.500,hpro:11.250,hpro:12.000,hpro:12.750,hpro:13.500,hpro:14.250,hpro:15.000,hpro:15.750,hpro:16.500,hpro:17.250,hpro:18.000,hpro:18.750,hpro:19.500,hpro:20.250,hpro:21.000,hpro:21.750,hpro:22.500,hpro:23.250,hpro:24.000,hpro:24.750,hpro:25.500,hpro:26.250,hpro:27.000,hpro:27.750,hpro:28.500,hpro:29.250
1305,852.59,852.59,812.553,698.998,639.232,597.356,564.93,539.184,517.592,499.239,484.226,470.107,457.632,446.474,436.411,426.44,418.121,410.506,403.473,395.944,389.897,384.303,379.059,374.125,369.471,365.07,360.901,356.943,353.179,349.594,346.173,342.904,339.777,336.781,333.907,331.147,328.494,325.94,323.48,321.108
1306,852.597,852.597,852.597,852.597,852.597,852.597,852.597,852.597,852.597,852.597,852.597,852.597,852.596,852.596,852.596,852.596,852.596,852.596,852.596,852.596,852.596,852.596,852.596,852.596,852.596,852.596,852.596,852.596,852.282,849.485,845.397,840.249,834.328,827.868,821.052,814.021,812.504,793.417,784.204,778.493
1307,852.607,852.607,852.607,852.607,852.607,852.607,852.607,852.607,852.607,852.606,852.606,852.606,852.606,852.606,852.606,852.605,852.605,852.605,852.605,852.605,852.605,852.605,852.605,852.605,852.604,852.604,852.604,852.604,852.604,852.604,852.604,852.604,852.604,852.604,852.604,852.604,852.604,852.604,852.604,852.604
1308,852.6,852.6,852.6,852.6,852.6,852.6,852.6,852.6,852.6,852.6,852.6,852.599,852.599,852.599,852.599,852.599,852.599,852.599,852.599,852.599,852.599,852.599,852.599,852.598,852.598,852.598,852.598,852.598,852.598,852.598,852.598,852.598,852.598,852.598,852.598,852.598,852.598,852.598,852.598,852.598
1309,517.706,516.845,372.757,327.037,299.013,280.133,264.588,254.113,245.609,238.491,232.416,227.151,222.53,218.43,214.759,211.448,208.44,205.692,203.169,200.84,198.682,196.676,194.803,193.05,191.405,189.856,188.395,187.013,185.704,184.461,183.28,182.154,181.081,180.055,179.074,178.134,177.232,176.367,175.535,174.734
1310,384.289,384.134,351.84,343.621,339.468,336.651,334.577,332.965,331.665,330.587,329.673,328.886,328.198,327.59,327.048,326.56,326.118,325.715,325.345,325.005,324.69,324.398,324.125,323.871,323.632,323.407,323.195,322.995,322.806,322.626,322.456,322.293,322.139,321.991,321.849,321.714,321.584,321.46,321.34,321.225
1311,852.577,852.577,852.577,852.577,852.577,852.576,852.576,852.576,852.575,852.575,852.575,852.574,852.574,852.574,852.574,852.573,852.573,852.573,852.573,852.573,852.573,852.572,852.572,852.572,852.572,852.572,852.572,852.572,852.572,852.572,852.572,852.571,852.571,852.571,852.571,852.571,852.571,852.571,852.571,852.571
1312,852.555,852.555,852.555,852.555,852.555,852.555,852.555,842.541,826.787,776.426,753.058,734.427,714.989,700.312,684.02,671.21,660.329,648.641,637.536,627.614,618.347,609.642,602.25,594.378,587.01,580.015,573.37,565.642,559.537,553.83,548.385,543.17,538.167,533.362,528.74,524.291,520.003,515.866,510.815,507.959
1313,852.573,852.573,852.573,852.573,852.573,852.573,852.573,852.572,852.572,852.572,852.571,852.571,852.571,852.571,852.57,852.57,852.57,852.57,852.57,852.57,852.569,852.569,852.569,852.569,852.569,852.569,852.569,852.569,852.569,852.569,852.568,852.568,852.568,852.568,852.568,852.568,852.568,852.568,852.568,852.568
1314,852.569,852.569,852.569,852.569,852.569,852.569,852.569,852.569,852.568,852.568,852.568,852.567,852.567,852.567,852.567,852.567,852.567,852.566,852.566,852.566,852.566,852.566,852.566,852.566,852.566,852.566,852.566,852.565,852.565,852.565,852.565,852.565,852.565,852.565,852.565,852.565,852.565,852.565,852.565,852.565
1315,852.594,852.594,852.594,852.594,852.594,852.594,852.594,852.594,852.594,852.593,852.593,852.593,852.593,848.471,836.625,821.097,794.218,776.981,764.143,752.581,741.521,732.577,722.898,714.13,703.644,695.177,687.338,680.009,673.613,666.854,660.356,654.119,649.11,643.196,637.602,632.194,626.981,621.391,617.543,611.841
1316,852.614,852.614,852.614,852.614,852.614,852.614,852.614,852.614,852.614,852.614,852.614,852.613,852.613,852.613,852.613,852.612,852.612,852.612,852.612,852.612,852.612,852.612,852.611,852.611,852.611,852.611,852.611,852.611,852.611,852.611,852.611,852.611,852.611,852.61,852.61,852.61,852.61,852.61,852.61,852.61
1317,812.725,812.483,639.719,561.539,512.173,479.257,452.98,432.772,415.24,400.492,387.831,375.91,366.255,357.67,349.032,342.101,335.811,330.034,324.702,319.76,315.162,310.869,306.848,303.073,299.518,296.164,292.991,289.983,287.127,284.411,281.822,279.352,276.992,274.733,272.568,270.491,268.497,266.579,264.734,262.956
1318,710.631,709.98,540.234,470.54,430.305,401.957,379.641,362.072,347.729,334.883,323.683,315.013,307.402,300.615,294.511,288.983,283.944,279.326,275.072,271.138,267.484,264.078,260.894,257.908,255.101,252.455,249.954,247.587,245.342,243.208,241.177,239.24,237.391,235.622,233.929,232.305,230.747,229.25,227.81,226.423
1319,852.601,852.601,852.601,852.601,852.601,852.601,852.601,852.6,852.6,852.6,852.6,852.6,852.6,852.6,852.599,852.599,852.599,852.599,852.599,852.599,852.599,852.599,852.599,852.599,852.599,852.599,852.599,852.599,852.599,852.599,852.599,852.598,852.598,852.598,852.598,852.598,852.598,852.598,852.598,852.598
1320,852.571,852.571,852.571,852.571,852.571,852.571,852.571,852.571,852.571,852.571,849.939,838.835,824.453,783.744,763.097,747.612,733.304,718.611,707.739,694.75,682.204,673.852,664.339,655.49,646.997,638.932,631.256,623.939,617.397,610.64,604.225,598.067,592.157,585.618,580.05,574.786,569.727,564.848,560.137,555.583
1321,852.581,852.581,852.581,852.581,852.581,852.581,852.581,852.581,852.581,852.581,852.581,852.581,852.58,852.58,852.58,852.58,852.58,852.58,852.58,852.58,852.58,852.58,852.58,852.58,852.58,852.58,852.58,852.58,852.579,852.579,852.579,852.579,852.579,852.579,852.579,852.579,852.579,852.579,852.579,852.579
1322,852.572,852.572,852.572,852.572,852.572,852.572,852.572,852.572,852.572,852.572,852.572,852.572,852.572,852.572,852.572,852.572,852.572,852.572,852.572,852.572,852.572,852.572,852.516,849.87,845.609,840.237,834.167,827.696,821.65,792.832,777.773,767.951,760.869,753.708,749.908,740.688,734.335,728.588,724.032,717.165
1323,852.571,852.571,852.571,852.571,852.571,852.571,852.571,852.549,842.065,807.63,765.285,744.295,725.004,706.178,690.748,674.114,662.825,650.59,639.239,629.015,619.068,609.747,600.966,593.105,585.181,577.717,570.619,563.864,556.377,550.115,544.25,538.65,533.281,528.126,523.169,518.399,513.802,509.368,505.088,500.953
1324,852.595,852.595,852.595,852.595,852.595,852.595,852.595,852.595,852.595,852.594,852.594,852.594,852.593,852.593,852.593,852.593,852.593,852.593,852.592,852.592,852.592,852.592,852.592,852.592,852.592,852.592,852.592,852.592,852.591,852.591,852.591,852.591,852.591,852.591,852.591,852.591,852.591,852.591,852.591,852.591
1325,286.317,286.067,258.724,252.695,249.357,247.136,245.515,244.261,243.252,242.416,241.71,241.095,240.565,240.097,239.679,239.303,238.963,238.653,238.368,238.106,237.864,237.639,237.429,237.233,237.05,236.877,236.714,236.56,236.414,236.276,236.145,236.02,235.901,235.787,235.678,235.574,235.474,235.378,235.286,235.198
1326,854.021,854.021,854.021,834.859,788.507,761.432,740.73,725.589,711.485,698.025,686.646,677.843,670.093,663.126,656.806,652.051,646.655,641.711,637.104,632.737,628.754,625.028,621.529,618.235,615.127,612.188,609.582,606.918,604.389,601.979,599.68,597.482,595.379,593.363,591.43,589.572,587.786,585.62,584.414,582.406
1327,576.332,576.012,519.034,499.921,480.231,465.433,452.616,441.731,431.759,423.859,418.24,411.671,405.757,400.429,395.455,391.069,385.519,381.972,378.633,375.512,372.586,369.835,367.242,364.662,362.305,360.109,358.024,356.039,356.367,354.513,352.677,350.916,349.233,347.62,346.073,344.588,343.161,341.788,340.465,339.189
1328,629.209,628.816,556.904,534.663,522.239,513.635,506.641,498.012,488.688,480.918,474.2,467.051,462.589,456.203,450.536,445.898,441.87,437.664,434.571,430.777,427.188,423.801,420.598,417.368,413.242,410.65,408.12,405.701,403.383,401.158,399.021,396.966,394.987,393.079,391.147,389.318,387.6,385.942,384.338,382.785
1329,854.024,854.024,854.024,854.024,854.024,854.024,854.024,854.024,854.024,854.024,854.024,854.024,854.024,848.24,840.809,833.588,823.484,811.881,804.886,798.303,791.646,785.323,781.155,775.44,771.15,766.646,762.196,757.162,753.193,749.37,745.128,741.516,738.15,734.939,731.853,728.879,726.009,722.876,720.411,717.821
1330,666.014,665.968,640.066,635.217,632.001,629.808,628.189,626.93,625.913,625.069,624.353,623.736,623.197,622.721,622.296,621.913,621.567,621.251,620.961,620.694,620.447,620.218,620.004,619.805,619.617,619.441,619.275,619.118,618.97,618.829,618.695,618.568,618.446,618.33,618.22,618.114,618.012,617.914,617.82,617.73
1331,854.04,854.04,854.04,839.794,811.11,795.122,780.709,771.824,763.468,756.923,749.917,744.389,739.507,734.05,730.352,726.882,723.692,720.748,718.019,715.479,713.107,710.858,708.72,706.754,704.903,703.151,701.49,699.911,698.752,697.308,695.928,694.609,693.343,692.131,690.967,689.849,688.774,687.74,686.743,685.783
1332,854.045,854.045,854.045,854.045,854.045,854.045,854.045,854.045,854.045,854.045,854.045,854.045,854.045,854.045,854.045,854.045,854.044,854.044,854.044,854.044,854.044,854.044,854.044,854.044,854.044,854.044,854.044,854.044,854.044,854.044,854.044,854.044,854.044,854.044,854.044,854.044,854.044,854.044,854.044,854.044
1333,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.042,854.042,854.042,854.042,854.042,854.042,854.042,854.042,854.042,854.042,854.042,854.042,854.042,854.042,854.042,854.042,854.042,854.042
1334,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.042,854.042,854.042,854.042,854.042,854.042,854.042,854.042,854.042,854.042,854.042,854.042,854.042,854.042,854.042,854.042,854.042,854.042,854.042,854.042,854.042,854.042
1335,753.575,753.456,701.828,684.002,673.606,638.462,619.498,602.526,588.162,574.722,563.063,552.093,542.58,533.922,525.988,518.677,512.959,506.474,500.531,494.979,489.769,484.866,480.242,475.87,471.728,466.273,462.53,459.061,455.751,452.584,449.391,446.462,443.673,440.992,438.413,435.928,433.533,431.221,428.988,426.83
1336,738.388,738.268,689.526,673.476,631.501,606.924,586.731,569.684,554.899,541.427,530.037,519.892,510.765,502.492,495.889,488.844,482.375,476.385,470.819,465.627,460.77,456.212,450.409,446.392,442.671,439.144,435.629,432.423,429.384,426.481,423.705,421.045,418.495,416.045,413.691,411.426,409.244,407.141,405.111,403.151
1337,770.635,770.52,716.359,696.444,684.746,676.729,649.359,634.03,619.326,607.431,596.241,585.382,575.78,566.244,558.366,550.789,543.748,537.178,531.026,526.251,520.608,515.417,510.514,505.864,501.448,497.246,493.241,489.417,485.763,480.803,477.414,474.27,471.253,468.348,465.549,462.705,460.072,457.556,455.124,452.772
1338,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043
1339,854.044,854.044,854.044,854.044,854.044,854.044,854.044,854.044,854.044,854.044,854.044,854.044,854.044,854.044,854.044,854.044,854.044,854.044,854.044,854.044,854.044,854.044,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043,854.043
1340,228.184,228.184,228.184,228.184,228.184,228.184,228.184,228.184,228.184,228.184,228.184,228.184,228.184,228.184,228.184,228.184,228.184,228.184,228.184,228.184,228.184,228.184,228.184,228.184,228.184,228.184,228.184,228.184,228.184,228.184,228.184,228.184,228.184,228.184,228.184,228.184,228.184,228.184,228.184,228.184
1341,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116
1342,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116
1343,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116
1344,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116,854.116
1345,852.697,852.697,852.697,852.697,852.697,852.697,852.697,852.697,852.697,852.696,852.696,852.696,852.696,852.696,852.696,852.695,852.695,852.695,852.695,852.695,852.695,852.695,852.695,852.695,852.695,852.694,852.694,852.694,852.694,852.694,852.694,852.694,852.694,852.694,852.694,852.694,852.694,852.694,852.694,852.694
1346,852.693,852.693,852.693,852.693,852.693,852.693,852.693,852.693,852.692,852.692,852.692,852.692,852.692,852.692,852.692,852.692,852.691,852.691,852.691,852.691,852.691,852.691,852.691,852.691,852.691,852.691,852.691,852.691,852.691,852.691,852.691,852.691,852.691,852.69,852.69,852.69,852.69,852.69,852.69,852.69
1347,604.536,604.45,504.572,469.032,441.573,423.767,410.406,399.781,391.073,383.748,377.403,371.955,367.172,362.888,359.041,355.664,352.477,349.56,346.876,344.394,342.09,339.661,337.67,335.81,334.061,332.393,330.837,329.361,327.96,326.628,325.359,324.149,322.993,321.887,320.827,319.811,318.835,317.898,316.995,316.126
1348,852.683,852.683,852.683,852.683,852.683,852.683,852.683,852.683,852.683,852.683,852.683,852.683,852.683,852.683,852.683,852.683,852.683,852.683,852.683,852.683,852.683,852.683,852.683,852.683,852.683,852.683,852.682,852.682,852.682,852.682,852.682,852.682,852.682,852.682,852.682,852.682,852.682,852.682,852.682,852.682
1349,739.904,739.609,598.996,541.929,509.059,486.1,466.147,451.875,440.163,430.319,421.886,415.266,409.737,403.516,398.246,393.494,389.172,385.217,381.579,378.219,375.101,372.199,369.488,366.948,364.562,362.314,360.192,358.184,356.28,354.472,352.751,351.111,349.546,348.05,346.619,345.247,343.93,342.665,341.449,340.279
1350,852.678,852.678,846.567,814.014,773.071,750.535,717.221,693.736,672.932,653.672,637.099,623.421,610.604,600.807,590.982,581.467,572.811,564.837,556.383,549.663,543.349,537.442,531.895,526.671,521.74,516.186,511.653,507.501,503.559,499.8,496.208,494.588,489.394,487.978,484.703,481.716,478.85,476.091,473.432,470.867
1351,852.695,852.695,852.695,852.695,852.695,852.695,852.695,852.695,852.694,852.694,852.694,852.694,852.694,852.694,852.693,852.693,852.693,852.693,852.693,852.693,852.693,852.693,852.693,852.693,852.693,852.693,852.692,852.692,852.692,852.692,852.692,852.692,852.692,852.692,852.692,852.692,852.692,852.692,852.692,852.692
1352,852.687,852.687,852.687,852.687,852.687,852.687,852.687,852.687,852.687,852.687,852.687,852.686,852.686,852.686,852.686,852.686,852.686,852.686,852.686,852.686,852.686,852.686,852.686,852.686,852.686,852.686,852.686,852.686,852.686,852.686,852.685,852.685,852.685,852.685,852.685,852.685,852.685,852.685,852.685,852.685
1353,852.68,852.68,852.68,852.68,852.68,852.68,852.68,852.68,852.68,852.68,852.68,852.68,852.68,852.68,852.68,852.68,852.68,852.68,852.68,852.68,852.68,852.68,852.68,852.68,852.68,852.68,852.68,852.68,852.68,852.68,852.68,852.68,852.68,852.68,852.68,852.68,852.68,852.68,852.68,852.68
1354,852.678,852.678,852.678,852.678,852.678,852.678,852.678,852.678,852.678,852.678,852.678,852.678,852.596,850.274,846.148,841.285,834.238,829.597,818.683,806.375,795.753,786.543,778.454,773.229,764.882,757.758,750.699,743.574,737.591,731.499,725.822,720.015,714.694,709.556,704.928,699.884,695.215,690.665,685.748,681.521
1355,624.336,624.18,521.326,479.6,453.014,433.894,419.542,408.664,399.472,391.75,385.139,379.384,374.321,369.825,365.779,362.119,358.763,355.716,352.912,350.319,347.912,345.67,343.574,341.642,339.792,338.067,336.419,334.859,333.379,331.829,330.636,329.233,328.021,326.864,325.755,324.693,323.673,322.693,321.75,320.842
1356,852.694,852.694,852.694,852.694,852.694,852.694,852.694,852.694,852.694,852.694,852.694,852.693,852.693,852.693,852.693,852.693,852.693,852.693,852.693,852.693,852.692,852.692,852.692,852.692,852.692,852.692,852.692,852.692,852.692,852.692,852.692,852.692,852.692,852.692,852.692,852.692,852.692,852.692,852.692,852.692
1357,852.678,852.678,852.678,852.678,852.678,851.273,840.036,823.491,807.421,792.259,777.684,756.794,738.891,728.099,717.272,705.617,694.914,683.909,674.602,667.373,659.031,651.468,644.283,637.927,631.433,625.35,618.734,613.316,606.877,602.398,597.718,592.473,588.074,583.937,579.972,576.154,572.473,568.92,565.488,562.17
1358,852.679,852.679,852.679,852.679,852.679,852.679,852.679,852.679,852.679,852.679,852.679,852.679,852.679,852.679,852.679,852.679,852.679,852.679,852.679,852.679,852.679,852.679,852.169,850.641,848.525,846.031,843.313,840.483,834.55,831.705,829.912,826.886,819.611,812.509,805.973,799.956,794.407,789.277,784.513,780.069
