LATITUDE_NAD83,LONGITUDE_NAD83,TEMP_C,GEOTHERMOMETER_QUARTZ_C,GEOTHERMOMETER_CHALCEDONY_C,pH_FIELD,TDS_LAB,AL_PPM,B_PPM,BA_PPM,BE_PPM,BR_PPM,CA_PPM,CL_PPM,HCO3_PPM,K_PPM,LI_PPM,MG_PPM,NA_PPM,δO18
41.96103,-112.4883,12.0,73.60251877,41.96193943,8.2,,,0.06,,,,87.0,176.0,,10.0,,17.0,41.0,
41.9277,-112.5008,10.0,,,,,,,,,,,,,,,,,
41.50993,-112.66053,14.0,,,,,,,,,,,,,,,,,
41.63826,-112.6347,12.0,107.1729259,77.65420145,7.8,,,,,,,232.0,762.0,,,,92.0,,
41.98742,-112.51192,18.5,,,8.2,,,,,,,88.0,64.0,,,,16.0,16.0,
41.53243,-112.68331,12.5,,,,,,,,,,72.0,18.0,,,,19.0,,
41.85022,-112.57081,22.0,130.78629679999997,103.4085043,7.199999809,614.0,,0.200000003,,,,50.0,62.0,242.0,13.0,,27.0,106.0,
41.82909,-112.58831,11.0,47.19682394,14.62008276,6.6,,,,,,0.39,7.78,40.4,88.0,1.94,,1.45,31.7,
41.98603,-112.53414,10.0,,,,,,,,,,,20.0,,,,,,
41.96798,-112.54108,20.5,,,8.3,,,,,,,67.0,341.0,,,,25.0,213.0,
41.98592,-112.53681,20.5,92.77700792,62.21805734,7.900000095,938.0,,0.05999999900000001,,,,60.0,375.0,259.0,5.699999809,,25.0,247.0,
40.7991,-112.97498,17.5,112.1210143,83.00579796,7.8,,,,,,,114.0,310.0,,,,49.0,,
37.71969,-114.04442,12.5,116.7244527,88.00598211,7.6,,,0.03,,,,62.0,47.0,,7.0,,9.8,19.0,
41.86492,-112.59021,30.0,73.60251877,41.96193943,7.420000076,2264.0,,0.300000012,,,,95.0,752.0,250.0,21.0,0.180000007,39.0,614.0,
38.59384,-113.75303,12.0,105.4356194,75.78082993,8.1,,,0.12,,,,16.0,5.9,,6.1,,6.7,30.0,
40.99438,-112.91748,14.0,63.44297926,31.36730133,7.8,,,,,,,27.0,40.0,,,,16.0,,
41.88712,-112.59141,21.0,129.559661,102.05713459999998,7.150000095,774.0,,0.200000003,,,,85.0,223.0,167.0,12.0,,25.0,102.0,
39.42411,-113.48665,26.0,68.77971239,36.92079624,7.75,,,0.6,0.031,0.002,,71.33333333333333,460.0,,33.666666666666664,0.44,40.333333333333336,370.0,-14.0
41.86381,-112.61053,12.0,,,7.4,,0.019,0.07,0.145,0.001,,,,325.0,,0.0389,,,
39.35134,-113.51526,28.5,67.06408575,35.1326479,7.7,,,0.37,,,,69.0,240.0,,18.0,,35.0,200.0,
41.58965,-112.71748,18.0,107.1729259,77.65420145,8.0,,,,,,,184.0,3300.0,,,,265.0,,
41.69659,-112.68081,16.0,103.6494415,73.85778758,8.2,,,,,,,9.6,710.0,,,,53.0,,
41.81103,-112.64247,10.0,97.96146259,67.75434218,7.9,,,,,,,321.0,740.0,,,,182.0,,
41.83576,-112.63636,15.0,,,,,,,,,,,,,,,,,
39.75633,-113.3872,21.0,66.175530135,34.20795091,7.449999999999999,,,1.5,,,,290.0,2900.0,,105.0,,115.0,1650.0,
41.86659,-112.62998,11.0,57.44303290000001,25.154599800000003,7.6,,,0.06,,,,100.0,39.0,,1.5,,32.0,22.0,
41.05882,-112.9272,16.1,91.68330179,61.05338384,7.5,,,,,,,88.0,4200.0,,,,192.0,,
41.05827,-112.93415,16.1,90.56867151,59.86759125,7.9,,,,,,,62.0,3100.0,,,,120.0,,
38.42576,-113.86001,21.0,50.54966496,18.05690882,7.550000191,,,,,,,48.0,58.0,272.0,1.0,,28.0,28.0,
39.83383,-113.39137,24.5,63.296389335,31.221582615000003,7.4,,,0.765,,,,91.66666666666667,629.3333333333334,,39.0,,52.666666666666664,448.3333333333333,
39.83772,-113.39165,25.5,,,7.4,,,,,,,,,,,,,,
40.95966,-112.99248,15.2,67.06408575,35.1326479,6.1,,,,,,0.02,24.6,43.2,195.0,6.58,,3.93,13.3,
41.88659000000001,-112.65359,12.0,94.90521999,64.48760818,7.5,,,0.06,,,,91.0,160.0,,6.9,,21.0,61.0,
39.84133,-113.39415,26.5,63.406448929999996,31.330985975,7.5,,,0.895,0.033,0.002,,94.66666666666667,656.6666666666666,,41.0,0.55,54.0,466.6666666666667,-13.6
39.84072000000001,-113.3952,29.0,63.44297926,31.36730133,7.2,,0.003,0.947,0.026,6.0e-5,0.54,93.2,632.0,310.0,40.5,0.556,50.0,436.0,-14.36
39.84494,-113.3947,25.0,,,7.2,,,,,,,,,,,,,,
41.74798,-112.71053,11.5,72.04496078,40.33152911,7.9,,,,,,,216.0,5500.0,,,,131.0,,
39.84994,-113.39554,25.0,61.52592334,29.37871803,7.2,,,,,,,95.0,640.0,,43.0,,55.0,470.0,
39.88966,-113.39331,8.5,33.34120455,0.523129617,6.1,,,0.01,,,,13.0,4.3,,0.8,,2.9,5.2,
40.17327,-113.29609,16.25,60.4385273225,28.2565587775,7.5,,,0.08,,,,113.0,992.5,,8.425,,36.0,630.75,
39.87714,-113.40712,24.4,65.25353250500001,33.249974615,7.7500000955,1820.0,,1.000000024,,,,125.5,795.0,291.0,40.5,,43.0,490.0,
41.97212,-112.65161,22.0,59.484478120000006,27.266658915,6.950000048,1091.0,,,,,,161.0,498.0,221.0,9.5,0.06499999950000002,45.5,257.5,
41.91659,-112.67581,13.5,82.08833868,50.88409673,7.6,,,,,,,132.0,498.0,,,,53.0,,
41.98132,-112.65331,24.0,57.44303290000001,25.154599800000003,7.099999905,774.0,,,,,,78.0,311.0,275.0,5.0,,34.0,179.0,
41.98552,-112.65361,25.0,61.52592334,29.37871803,6.8000001910000005,764.0,,,,,,76.0,303.0,326.0,5.0,,33.0,159.0,
39.88716,-113.41387,23.75,63.44297926,31.36730133,7.6,,,0.96,,,,120.0,1250.0,,52.5,,70.5,825.0,
41.78412,-112.74301,30.0,88.27266915,57.42869496,6.5,4724.0,,0.600000024,,,,160.0,2460.0,376.0,82.0,0.5,76.0,1527.0,
39.89716,-113.43193000000001,17.5,60.527308129999994,28.34461768,7.466666666666666,,,1.25,,,,180.0,3600.0,,68.33333333333333,,96.33333333333333,2200.0,
39.90633,-113.43109,55.6,83.38138227,52.24950687,7.2,,,3.1,,,,740.0,12000.0,,250.0,,220.0,7600.0,
41.75715,-112.76803,16.5,,,,,,,,,,,,,,,,,
38.39386,-113.96331,21.0,97.96146259,67.75434218,7.650000095,,,,,,,103.0,77.0,267.0,1.0,,18.0,28.0,
41.86492,-112.73581,15.5,,,7.8,,,,,,,210.0,890.0,,15.0,,70.0,260.0,
39.90077,-113.44998,22.5,72.04496078,40.33152911,7.4,,,2.8,,,,650.0,12000.0,,170.0,,270.0,6400.0,
41.83572,-112.75081000000002,24.0,100.8709537,70.87248531,6.699999809,2744.0,,0.200000003,,,,180.0,1460.0,217.0,26.0,0.200000003,70.0,740.0,
39.98883,-113.43137,60.5,83.38138227,52.24950687,7.4,,,2.6,,,2.3,741.0,11900.0,,18.0,,224.0,7090.0,
41.96048,-112.72191999999997,12.164705882352942,98.86504466230768,68.72311231307694,7.333333333333333,,,0.14744444444444443,,,,170.46153846153845,673.0,,17.764615384615386,,82.83846153846154,328.2307692307692,
39.53383,-113.60971,10.5,,,,,,,,,,,33.0,,,,,,
41.69742,-112.84276,17.0,,,,,,,,,,,43700.0,,,,,,
41.70076,-112.84248,17.8,50.54966496,18.05690882,7.4,,,0.57,,,4.8,421.0,28150.0,,560.0,,796.0,16200.0,
41.93603,-112.77804,12.5,,,,,,,,,,,,,,,,,
41.96659,-112.77469999999997,17.0,,,7.5,,,,,,,,,,,,,,
41.97547,-112.77943,19.4,,,,,,,,,,,,,,,,,
41.97353,-112.78554,20.5,,,7.6,,,,,,,,,,,,,,
41.97436,-112.79136999999999,19.166666666666668,,,,,,,,,,,,,,,,,
41.69715000000001,-112.89525999999998,11.544444444444444,81.652285565,50.44666553,7.780000000000001,,,0.33,,,,102.6,1957.0,,50.22222222222222,,69.6,1140.0,
41.98052,-112.80412,20.75,65.152817865,33.149757135,7.0500001910000005,804.0,,0.050000001,,,,95.5,359.5,223.5,4.5,,43.5,129.0,
41.98046999999998,-112.80526000000003,20.28125,65.620385287,33.66847773,7.406666666666667,,,0.0583,,,,97.9,381.4,,5.750000000000002,,44.839999999999996,138.0,
41.96714,-112.81498,16.0,,,,,,,,,,,,,,,,,
41.7027,-112.91332,14.3,82.3410270825,51.154581135,7.766666666666667,,,0.28500000000000003,,,,107.0,1735.0,,39.333333333333336,,71.83333333333333,989.5,
41.98547,-112.81415000000001,20.285714285714285,,,,,,,,,,,,,,,,,
40.85576999999999,-113.22832000000001,12.61111111111111,,,,,,,,,,,26909.090909090908,,,,,,
40.85604,-113.22832,13.708333333333334,,,,,,,,,,,41000.0,,,,,,
40.85576999999999,-113.22859999999994,12.333333333333334,,,,,,,,,,,38090.90909090909,,,,,,
41.69853,-112.92165,14.75,,,,,,,,,,,,,,,,,
41.73631,-112.91109,14.75,,,7.45,,,,,,,160.0,1500.0,,23.9,,93.0,700.0,
41.69992,-112.92582,10.280000000000001,77.060895965,45.61376208666667,7.883333333333333,,,0.31833333333333336,,,,101.66666666666667,2091.6666666666665,,52.0,,71.0,1220.0,
41.706869999999995,-112.92998,19.689999999999998,83.118532194,51.978811434,7.741666666666666,,,0.2742857142857143,,,,122.0,1640.8333333333333,,36.45454545454545,,68.0,917.0909090909091,
41.99464,-112.83358999999999,23.6875,,,7.5,,,,,,,,,,,,,,
41.715199999999996,-112.93971000000002,13.275,83.31674073111111,52.19958553777778,7.754545454545456,,,0.14125000000000001,,,0.2,118.54545454545455,1016.8181818181819,,28.727272727272727,,59.63636363636363,518.0909090909091,
41.72075999999999,-112.93971000000002,11.366666666666667,93.77839953750001,63.297162046249994,7.76,,,0.31142857142857144,,,,104.1,1355.0,,53.4,,52.1,747.2,
41.94353,-112.86026,15.166666666666666,,,,,,,,,,,,,,,,,
41.95075,-112.86054,15.25,,,7.3,,,,,,,,,,,,,,
41.97297,-112.85304000000001,23.5,,,7.5,,,,,,,,,,,,,,
40.89409999999999,-113.26193000000005,13.24390243902439,,,,,,,,,,,56545.454545454544,,,,,,
40.894379999999984,-113.26193000000006,12.481481481481481,,,,,,,,,,,51736.36363636364,,,,,,
41.99853,-112.86332,32.5,,,,,,,,,,,,,,,,,
41.92944,-112.89185,17.0,,,,,,,,,,,,,,,,,
41.96659,-112.88221000000001,22.2,,,7.5,,,,,,,,,,,,,,
38.80495,-114.00860000000006,15.846153846153847,100.12926119999999,70.0784257,7.546153846153847,,,0.32599999999999996,,,,40.416666666666664,118.53846153846153,,3.8249999999999997,,55.083333333333336,120.83333333333333,
41.94298,-112.89247999999999,18.77777777777778,,,7.2,,,,,,,,,,,,,,
41.97297,-112.88221,22.333333333333332,,,7.4,,,,,,,,,,,,,,
41.97792000000001,-112.88082,22.0,111.3218979,82.13990948,7.199999809,921.0,,,,,,146.0,426.0,186.0,,,35.0,123.0,
38.80412000000001,-114.01109999999998,9.9,,,,,,,,,,,,,,,,,
41.97881,-112.88193,21.375,,,,,,,,,,,,,,,,,
38.79134000000001,-114.01832,13.333333333333334,,,,,,,,,,,,,,,,,
41.99075,-112.88193,24.5,,,,,,,,,,,,,,,,,
41.99881000000002,-112.88193,24.204545454545453,95.92199349133332,66.67090535733333,7.138888888888889,,,0.126,,,,450.4,1972.3529411764705,,40.973333333333336,,122.0,660.7333333333333,
41.98825,-112.88636999999997,21.285714285714285,,,7.4,,,,,,,,,,,,,,
41.96659,-112.8961,17.0,,,,,,,,,,,,,,,,,
41.97964000000001,-112.89220999999999,19.25,,,,,,,,,,,,,,,,,
39.26578,-113.86638,17.0,61.52592334,29.37871803,7.6,,,0.08,,,,68.0,53.0,,5.4,,27.0,46.0,
41.94409,-112.91193,17.0,,,,,,,,,,,,,,,,,
39.24911,-113.87888,19.0,61.52592334,29.37871803,7.7,,,0.09,,,,65.0,54.0,,5.1,,27.0,49.0,
41.97964000000001,-112.90193,17.0,105.21237531111109,75.54137422444444,7.489473684210527,,,0.04444444444444444,,,,79.7,133.0,,9.58,,18.630000000000003,30.6,
41.93547999999999,-112.92082000000002,15.357142857142858,,,,,,,,,,,,,,,,,
41.86409,-112.94804,15.5,,,7.5,,,,,,,72.0,970.0,,40.0,,31.0,590.0,
41.99853000000001,-112.90165,22.857142857142858,,,7.2,,,,,,,,,,,,,,
41.99292,-112.90782,21.5,112.9105935,83.86196134,7.800000191,432.0,,,,,,70.0,99.0,181.0,,,17.0,31.0,
39.07078,-113.95443,13.5,,,,,,,,,,,,,,,,,
41.99075,-112.91137000000002,17.428571428571427,,,7.5,,,,,,,,,,,,,,
41.97964000000001,-112.91553999999998,20.0,,,,,,,,,,,,,,,,,
41.96492,-112.92110000000001,18.735294117647058,111.51409830833332,82.3516355575,7.4785714285714295,,,0.05499999999999999,,,,81.5,168.16666666666666,,11.533333333333333,,21.133333333333333,42.266666666666666,
41.96492,-112.92142,20.0,120.3357352,91.9429869,6.699999809,603.0,,,,,,117.0,172.0,209.0,13.0,,24.0,48.0,
41.9427,-112.93193,16.0,,,,,,,,,,,,,,,,,
39.071059999999996,-113.96137999999999,12.875,63.84740412,31.790069772499997,7.6,,,0.06,,,,40.5,32.5,,1.6,,17.5,24.5,
39.10467,-113.95526999999998,12.26923076923077,67.3359680325,35.41634213125,7.555555555555555,,,0.05971428571428571,,,,48.225,31.5125,,2.69375,,20.0,21.825,
39.10689,-113.95471,13.5,,,,,,,,,,,,,,,,,
39.11272,-113.95277,13.0,,,,,,,,,,,,,,,,,
39.10467,-113.9561,13.166666666666666,,,,,,,,,,,,,,,,,
39.12634,-113.94971,13.1,,,,,,,,,,,,,,,,,
41.97936,-112.9311,16.5,,,,,,,,,,,,,,,,,
41.95631,-112.94026000000001,18.0,,,,,,,,,,,,,,,,,
41.94325,-112.94554,19.333333333333332,,,,,,,,,,,,,,,,,
39.13606,-113.94888,14.0,,,,,,,,,,,,,,,,,
39.73828,-113.74027,15.5,,,,,,,,,,,,,,,,,
39.14078,-113.94749,13.5,,,,,,,,,,,,,,,,,
41.9602,-112.94026,18.0,,,,,,,,,,,,,,,,,
41.93464,-112.95193,19.75,,,,,,,,,,,,,,,,,
39.06606,-113.97665,13.5,,,,,,,,,,,,,,,,,
39.06022,-113.97999,14.0,,,,,,,,,,,,,,,,,
38.94162,-114.02082,11.0,,,,,,,,,,,,,,,,,
38.94717000000001,-114.01915,11.318181818181818,60.585891318571434,28.408903284285714,7.212499999999999,,,0.06833333333333334,,,,88.85714285714286,26.142857142857142,,1.8714285714285714,,25.428571428571427,21.714285714285715,
39.14828,-113.95027,12.0,,,,,,,,,,,,,,,,,
39.40304,-113.86272,20.0,59.52869292,27.31051733,7.300000191,454.0,,,,,,66.0,71.0,290.0,5.0,0.05999999900000001,30.0,54.0,
39.403,-113.86277,19.5,59.52869292,27.31051733,7.5,,,0.11,0.057,,,65.0,68.5,,5.35,0.05,29.5,55.5,-14.1
39.12995,-113.95693,13.75,,,,,,,,,,,,,,,,,
41.99825,-112.93193000000001,15.5,,,,,,,,,,,,,,,,,
41.979360000000014,-112.94054000000001,16.1375,110.25105651818181,80.98591344363636,7.5125,,,0.04012500000000001,,,,59.790909090909096,76.70909090909092,,7.37,,15.654545454545454,28.810000000000002,-17.1
39.108000000000004,-113.96693,11.5,,,,,,,,,,,,,,,,,
39.08189,-113.9761,15.0,,,,,,,,,,,,,,,,,
38.93384,-114.02721,12.0,,,,,,,,,,,,,,,,,
38.94439000000001,-114.02415,12.2,,,,,,,,,,,,,,,,,
38.93662,-114.02832,11.0,,,,,,,,,,,,,,,,,
38.937450000000005,-114.02803999999998,11.566666666666666,41.420382231249995,9.370186727500002,7.360000000000001,,,0.05171428571428571,,,,70.7875,14.1125,,1.3262500000000002,,22.2375,14.7125,
39.15606,-113.95388,14.5,,,,,,,,,,,,,,,,,
39.87577,-113.70527,18.9,,,,,,,,,,,,,,,,,
41.994090000000014,-112.94026000000002,16.36111111111111,111.1048287888889,81.90666773777778,7.553333333333333,,,0.03555555555555556,,,,55.74444444444444,57.233333333333334,,8.38888888888889,,12.255555555555556,18.299999999999997,
41.93936,-112.96082,18.916666666666668,,,7.7,,,,,,,,,,,,,,
41.94825,-112.95999000000003,23.61111111111111,,,7.8,,,,,,,,,,,,,,
41.94852,-112.96022,20.0,118.9138782,90.39135979,6.599999905,870.0,,0.200000003,,,,84.0,289.0,275.0,14.0,0.07,34.0,133.0,
39.88827,-113.70416000000002,17.75,,,,,,,,,,,,,,,,,
39.87883,-113.70888,19.0,,,,,,,,,,,,,,,,,
41.95714,-112.95999000000002,20.8,,,7.7,,,,,,,,,,,,,,
39.883,-113.70888,16.0,,,,,,,,,,,,,,,,,
38.93967,-114.03832,12.0,,,,,,,,,,,,,,,,,
41.93603,-112.97582,24.5,,,,,,,,,,,,,,,,,
39.898,-113.71249,19.833333333333332,,,,,,,,,,,,,,,,,
39.88744000000001,-113.71832,17.25,,,,,,,,,,,,,,,,,
39.90133,-113.71416,18.0,,,,,,,,,,,,,,,,,
39.88855,-113.72082,15.444444444444445,62.4753187175,30.363930841250003,7.449999999999999,,,0.057499999999999996,,,,85.625,61.25,,2.325,,9.8125,50.625,
39.90133,-113.72082,14.0,,,,,,,,,,,,,,,,,
41.90052,-112.99972,36.25,80.697740835,49.42076593,7.325000048,3204.0,,0.900000006,,,,84.5,1640.0,351.5,64.5,0.870000005,18.0,1090.5,
39.07772,-114.01888000000001,17.833333333333332,,,,,,,,,,,,,,,,,
39.07772,-114.02027,17.0,,,,,,,,,,,,,,,,,
39.07495,-114.02304,16.0,,,,,,,,,,,,,,,,,
41.6027,-113.12582,17.2,61.52592334,29.37871803,6.9,,0.04,,,,,168.0,4740.0,,10.2,,134.0,2780.0,
39.8605,-113.75166000000002,11.5,68.77971239,36.92079624,8.4,,,0.06,,,,54.0,58.0,,1.9,,9.7,39.0,
39.07495,-114.02582,14.833333333333334,,,,,,,,,,,,,,,,,
39.10272,-114.01749,15.625,,,,,,,,,,,,,,,,,
39.10411,-114.01749,15.125,,,,,,,,,,,,,,,,,
39.07495,-114.02749,16.0,,,,,,,,,,,,,,,,,
39.08384,-114.02582,14.0,,,,,,,,,,,,,,,,,
39.69244000000001,-113.82833,20.0,,,,,,,,,,,,,,,,,
39.09161,-114.04249,14.5,57.44303290000001,25.154599800000003,7.7,,,,,,,45.0,45.0,,1.3,,16.0,17.0,
39.61689000000001,-113.86194,13.5,,,,,,,,,,,,,,,,,
39.22383000000001,-114.00027,15.4,45.22524857571428,12.605803704571429,7.38,,,0.036,,,,58.857142857142854,16.214285714285715,,0.5142857142857142,,8.385714285714286,16.814285714285713,
39.22325,-114.00082,21.5,50.54966496,18.05690882,6.900000095,189.0,,0.050000001,,,,28.0,20.0,163.0,2.0,,11.0,23.0,
39.223279999999995,-114.00081999999999,20.318181818181817,26.469336320000004,-5.582159767800001,7.4399999999999995,,,0.0348,,,,33.0,17.2,,2.02,,10.440000000000001,22.6,
40.73521000000003,-113.47609999999996,13.054054054054054,,,,,,,,,,,66450.0,,,,,,
40.73523,-113.47613,21.0,,,6.900000095,,,,,,,880.0,70000.0,,1800.0,,1900.0,51000.0,
40.73549000000002,-113.47609999999996,13.097222222222221,,,,,,,,,,,71583.33333333333,,,,,,
40.73553,-113.47613,20.0,,,7.199999809,,,,,,,2500.0,70000.0,,2500.0,,2800.0,37000.0,
40.73549000000002,-113.47638000000005,13.128571428571428,,,,,,,,,,,62812.5,,,,,,
40.73553,-113.47643,20.0,,,6.8000001910000005,,,,,,,1700.0,69000.0,,2500.0,,1600.0,49000.0,
39.49772,-113.91416,7.0,93.850698,63.3625169,8.1,,,0.11,,,,44.0,25.0,,5.7,,24.0,39.0,
41.67909,-113.13554,13.9,93.850698,63.3625169,7.5,,0.03,,,,,325.0,11100.0,,24.3,,171.0,6760.0,
41.79575,-113.11166000000001,18.35,93.83367117166667,63.48361291575,7.4875,,,0.2886666666666666,,,,186.69230769230768,1134.076923076923,,20.384615384615383,,95.88461538461539,409.53846153846155,
41.68742,-113.15166,15.0,68.77971239,36.92079624,7.4,,0.03,,,,,594.0,14800.0,,35.0,,170.0,8540.0,
41.78909,-113.11416,16.5,,,,,,,,,,,,,,,,,
39.84855,-113.81277,11.0,72.04496078,40.33152911,8.1,,,0.33,,,,90.0,240.0,,1.9,,24.0,180.0,
39.35967,-113.98277,16.0,,,7.7,,,,,,,,,,,,,,
39.361329999999995,-113.98305000000003,16.176470588235293,56.00552927666666,23.703254474444446,7.683333333333334,,,0.07385714285714287,,,,35.93333333333333,28.88888888888889,,1.6812499999999997,,13.211111111111112,35.1625,
41.70937,-113.14527,18.9,50.54966496,18.05690882,7.2,,0.02,,,,,520.0,11600.0,,27.6,,124.0,6670.0,
39.65272,-113.88277,15.0,,,,,,,,,,,,,,,,,
41.78881,-113.11749000000002,15.666666666666666,,,7.2,,,,,,,,,,,,,,
41.86409,-113.09082,17.0,,,7.5,,,,,,,56.0,150.0,,11.0,,28.0,74.0,
41.78602999999999,-113.12192999999995,14.338461538461539,69.63983768727273,37.81858627,7.277777777777778,,,0.09463636363636363,,,,280.3333333333333,701.9166666666666,,10.166666666666666,,66.85,117.25,
41.10687,-113.37248999999998,22.0,50.54966496,18.05690882,7.7,,,0.71,,,,95.0,2200.0,,41.0,,75.0,1300.0,
41.789089999999995,-113.12471000000001,13.833333333333334,65.26467984333334,33.261067716666666,7.15,,,0.15333333333333335,,,,243.33333333333334,506.6666666666667,,8.933333333333332,,57.666666666666664,126.66666666666667,
41.77131,-113.13221,14.5,,,,,,,,,,,,,,,,,
41.78881,-113.1261,12.833333333333334,,,7.3,,,,,,,,,,,,,,
41.77603,-113.13249,14.5,,,,,,,,,,,,,,,,,
41.8027,-113.12305,17.0,,,7.3,,,,,,,150.0,960.0,,30.0,,76.0,460.0,
41.78603,-113.13138,14.8,,,7.1,,,,,,,230.0,620.0,,8.2,,62.0,170.0,
41.79630999999999,-113.12777000000004,14.666666666666666,64.4210627588889,32.383788591111106,7.376923076923078,,,0.14522222222222222,,,,288.9,711.0,,8.87,,71.27000000000001,127.2,
41.80048,-113.12777,14.75,,,,,,,,,,,,,,,,,
39.87966,-113.81999,11.0,59.52869292,27.31051733,8.3,,,0.2,,,,56.0,84.0,,0.9,,11.0,88.0,
41.80353,-113.13082,16.25,,,7.5,,,,,,,130.0,450.0,,18.0,,58.0,150.0,
41.80353000000001,-113.13248999999999,14.638095238095238,73.00560229272726,41.33787456363637,7.411111111111111,,,0.10900000000000001,,,,236.66666666666666,580.1538461538462,,10.588333333333333,,57.925000000000004,97.41666666666667,
39.69189,-113.89333,10.0,65.28697452,33.28325392,7.9,,,0.19,,,,180.0,490.0,,4.1,,48.0,200.0,
41.80325,-113.13638,13.0,,,,,,,,,,,,,,,,,
41.80298,-113.13887999999999,16.083333333333332,,,7.5,,,,,,,,,,,,,,
41.15132,-113.37916,12.0,68.77971239,36.92079624,7.6,,,,,,,84.0,400.0,,7.4,,22.0,300.0,
39.66355,-113.91749,13.0,50.54966496,18.05690882,8.0,,,0.27,,,,80.0,310.0,,7.0,,44.0,180.0,
41.19715,-113.37499,13.0,63.44297926,31.36730133,8.1,,,,,,,52.0,250.0,,5.1,,14.0,230.0,
39.69272,-113.91249,15.0,61.52592334,29.37871803,7.7,,,0.06,,,,87.0,71.0,,2.7,,19.0,35.0,
39.86133,-113.85472,10.5,63.44297926,31.36730133,7.3,,,0.09,,,,37.0,12.0,,1.7,,8.5,28.0,
39.47078,-113.99249,27.0,67.06408575,35.1326479,7.5,,,,0.084,0.001,,52.0,33.0,,3.4,0.03,17.0,33.0,-15.4
39.47074,-113.99253,26.833333333333332,65.26467984333334,33.261067716666666,7.599999936666666,297.0,,,,,,50.666666666666664,26.333333333333332,256.0,3.1333333493333337,,18.666666666666668,30.0,
41.96825,-113.0986,14.4,52.96603414,20.54004037,7.5,,,,,,,43.0,80.0,,,,25.0,,
39.85522,-113.86166,9.5,,,7.9,,,,,,,,,,,,,,
39.58355,-113.95833,14.0,93.850698,63.3625169,7.8,,,0.4,,,,100.0,350.0,,5.6,,86.0,170.0,
41.21243,-113.38499,11.0,59.52869292,27.31051733,7.9,,,0.18,,,,81.0,560.0,,6.7,,21.0,350.0,
39.74105,-113.91138,0.5,39.26050119,6.524796747999999,7.8,,,0.02,,,,7.7,4.4,,0.9,,1.8,4.6,
39.66355,-113.94055,6.0,79.40662514,48.0572667,7.5,,,0.07,,,,63.0,83.0,,2.5,,17.0,39.0,
41.80548,-113.17583,14.0,65.28697452,33.28325392,7.5,,,0.0,,,,59.0,100.0,,4.5,,21.0,48.0,
41.8952,-113.15249,13.5,,,7.7,,,,,,,30.0,110.0,,4.1,,33.0,65.0,
40.75633,-113.58053,20.333333333333332,,,6.899999936333334,,,,,,,2000.0,98500.0,,2900.0,,2800.0,68000.0,
40.756320000000024,-113.58055000000012,14.247706422018348,,,,,,,,,,,85796.9387755102,,,,,,
40.756319999999974,-113.58083000000002,14.166666666666666,,,,,,,,,,,82250.0,,,,,,
39.46014,-114.03763,28.0,67.75743523,35.85498171,7.4,,0.002,0.086,0.08,6.0e-5,0.09,49.7,24.6,244.0,3.7,0.0298,16.5,26.6,-15.77
40.75603999999999,-113.58111000000005,15.394736842105264,,,,,,,,,,,80509.09090909091,,,,,,
40.75603,-113.58113,27.0,,,8.5,,,,,,,1500.0,78000.0,,1900.0,,450.0,50000.0,
41.81603,-113.2061,16.5,,,,,,,,,,,,,,,,,
39.688,-113.97472,11.5,59.52869292,27.31051733,7.6,,,0.16,,,,120.0,270.0,,7.2,,34.0,130.0,
41.93214,-113.17027,13.5,,,7.8,,,,,,,66.0,120.0,,2.3,,29.0,74.0,
41.9502,-113.17555,13.5,,,7.8,,,,,,,57.0,120.0,,2.0,,30.0,71.0,
39.70966,-113.98361,8.0,59.52869292,27.31051733,8.0,,,0.03,,,,15.0,10.0,,0.9,,5.7,11.0,
39.74105,-113.97333,8.5,,,7.3,,,,,,,,,,,,,,
41.91992,-113.19777,9.0,,,7.6,,,,,,,66.0,66.0,,1.4,,20.0,43.0,
40.14605,-113.85167,12.0,52.96603414,20.54004037,7.3,,,0.16,,,,160.0,500.0,,3.7,,57.0,190.0,
40.84104000000001,-113.60611000000026,14.813432835820896,,,,,,,,,,,78366.66825396825,,,,,,
40.84103,-113.60613,21.833333333333332,,,7.233333269666666,150500.0,,,,,,1500.0,96333.33333333333,,1866.6666666666667,,2400.0,58666.666666666664,
40.841040000000014,-113.60638999999995,16.728571428571428,,,,,,,,,,,128111.11111111111,,,,,,
40.84103,-113.60643,25.333333333333332,,,6.933333397000001,230000.0,,,,,,2566.6666666666665,160000.0,,2966.6666666666665,,1553.3333333333333,81333.33333333333,
40.84103,-113.60663,23.0,,,6.5,236000.0,,,,,,1500.0,130000.0,,3000.0,,2200.0,79000.0,
40.84103999999991,-113.60665999999999,14.53370786516854,,,,,,,,,,,107740.74074074074,,,,,,
40.841040000000014,-113.60750000000006,14.944444444444445,,,,,,,,,,,105272.72727272728,,,,,,
40.84103,-113.60773,21.75,,,7.4000000955,199500.0,,,,,,1450.0,115000.0,,1350.0,,1950.0,68500.0,
40.84103999999995,-113.6077800000001,15.536764705882353,,,,,,,,,,,94285.71428571429,,,,,,
39.97216,-113.92028,8.9,31.02036804,-1.821622591,7.7,,,0.01,,,0.2,37.0,6.5,,0.8,,34.0,5.1,
41.82353,-113.26333,25.0,39.26050119,6.524796747999999,8.0,,,,,,,39.0,65.0,,0.6,,11.0,44.0,
41.81686,-113.27694,11.1,47.99372128,15.43603251,7.8,,,,,,,50.0,83.0,,1.1,,10.0,48.0,
