LATITUDE_NAD83,LONGITUDE_NAD83,TEMP_C,GEOTHERMOMETER_QUARTZ_C,GEOTHERMOMETER_CHALCEDONY_C,pH_FIELD,TDS_LAB,AL_PPM,B_PPM,BA_PPM,BE_PPM,BR_PPM,CA_PPM,CL_PPM,HCO3_PPM,K_PPM,LI_PPM,MG_PPM,NA_PPM,δO18
40.97212,-118.38432,14.0,80.784732425,49.8125108,7.6,,,0.72,,,,127.5,582.0,189.0,12.95,,105.5,227.0,
39.55242,-118.86738,19.05,66.92413695333333,35.514013119999994,8.933333333333334,,,0.235,0.014,0.0005,0.8,3.0333333333333337,210.0,,10.95,0.02,0.35666666666666663,246.66666666666666,
41.48799,-118.20712,12.0,108.0242278,78.57323921,,,,0.44,,,,22.0,31.0,,8.8,,6.4,72.0,
39.5273,-118.87769,30.0,,,,0.0,,,,,,,,,,,,,
39.49047,-118.89266,18.5,82.08833868,50.88409673,7.3,,,0.59,0.085,0.0005,,53.0,25.0,330.0,4.2,0.034,12.0,93.0,
39.68075,-118.8346,16.5,89.43214294,58.65970909,8.3,,,2.3,,,,0.9,110.0,,6.0,0.01,0.4,250.0,
40.08658,-118.69849,14.0,116.7244527,88.00598211,7.44,693.9,,1.0,,,1.0,72.0,150.0,211.0,24.0,,26.0,100.0,-13.18
39.79262,-118.80276,30.0,,,,,,,,,,,,,,,,,
42.9421,-117.7021,18.5,98.94676311,68.80939809,8.2,,,,,,,25.0,12.0,,4.8,,6.8,31.0,-15.7
39.52797,-118.89293,19.0,,,,,,,,,,,,,,,,,
39.52825,-118.89349,12.5,,,,,,,,,,,,,,,,,
41.71262,-118.14891,13.5,102.7369715,72.87658266,,,,0.0,,,,29.0,20.0,,4.1,,,20.0,
41.41462,-118.25571,13.0,,,,,,,,,,48.0,280.0,,18.0,,29.0,326.0,
39.81783,-118.80321,21.666667,,,,,,,,,,,,,,,,,
40.87783,-118.44311,11.5,65.28697452,33.28325392,7.65,,,0.48,,,,75.0,370.0,201.0,3.2,,72.0,210.0,
39.54603,-118.89543,17.0,98.94676311,68.80939809,7.6,,,3.6500000000000004,,,2.4,420.0,490.0,,67.0,0.07,190.0,1100.0,
39.50523,-118.91208,16.5,95.94136707,65.59412258,7.5,,,0.85,0.04,0.0005,0.01,69.0,25.0,145.0,11.0,0.042,23.0,100.0,
38.23912,-119.32599,60.0,121.7290925,93.46543876,,1230.0,,1.1,,,,22.0,28.0,429.0,10.0,0.84,4.2,310.0,
39.47064,-118.92683,36.66666667,,,,,,,,,,,,,,,,,
37.50216,-119.56376000000002,5.5,59.52869292,27.31051733,8.05,,0.01,0.01,0.014,0.0006,0.01,34.0,0.1,,0.8,0.004,3.3,1.5,-13.15
37.50411,-119.56737,6.0,,,,,,,,,,,,,,,,,
37.50494000000001,-119.56876,6.166666666666667,63.44297926,31.36730133,7.9,,0.01,0.01,0.013,0.0005,0.01,31.0,0.2,,0.9,0.004,2.8,2.9,-13.25
39.80526,-118.82544,39.722222,,,,,,,,,,,,,,,,,
39.71687,-118.85714,30.8,,,,,,,,,,,,,,,,,
43.05849,-117.69044,50.0,108.864444,79.48099549,8.9,,,1.2,,,0.15,2.0,80.0,,2.3,0.36,0.08,180.0,-16.0
38.7671,-119.17419,37.0,,,,,,,,,,,,,,,,,
39.69363,-118.87003,39.0,,,,,,,,,,,,,,,,,
41.20729,-118.35387,13.0,90.56867151,59.86759125,7.2,,,0.09,,,,38.0,24.0,183.0,4.0,,11.0,26.0,
38.76824000000001,-119.17598999999998,,,,,,,,,,,,,,,,,,
43.13932,-117.66433,28.5,104.5488447,74.82572351,8.0,,,,,,,21.0,16.0,,7.1,,8.7,79.0,-15.5
39.82388,-118.82744,15.7,127.7437874,100.0,7.7,4530.0,0.056,17.2,0.032,0.006,6.51,184.0,5870.0,380.64,334.0,3.62,11.5527,3910.0,-9.68
39.49642,-118.93744,21.0,76.58424231,45.08937459,7.0,,0.003,,0.053,0.001,0.02,32.0,16.0,120.0,2.5,,7.7,27.0,
43.04349000000001,-117.70044,50.0,104.5488447,74.82572351,8.4,,,1.1,,,0.17,2.0,77.0,,2.0,0.33,0.2,180.0,-15.9
41.48407,-118.25932,13.5,68.77971239,36.92079624,,,,0.26,,,,20.0,37.0,,11.0,,6.0,60.0,
41.71032,-118.1871,16.0,106.3101815,76.72352388,,,,0.1,,,,28.0,20.0,,5.2,,,23.0,
39.83172,-118.83364,18.5,125.9463831,98.1,7.68,4900.0,0.025,17.8,0.031,0.005,5.95,124.0,5970.0,370.27,340.0,3.48,12.2393,3840.0,-9.71
39.78418,-118.85005,81.277778,,,,,,,,,,,,,,,,,
41.72082,-118.18696,15.5,103.6494415,73.85778758,,,,0.0,,,,29.0,12.0,,3.4,,,13.0,
39.79644,-118.85028,89.611111,,,,,,,,,,,,,,,,,
42.99793,-117.73127,20.0,112.1210143,83.00579796,7.9,,,,,,,14.0,9.6,,8.3,,5.6,49.0,-15.4
39.50019,-118.95071000000002,14.0,87.0891229,56.17342712,7.3,,,0.19,0.056,0.0005,0.02,26.0,9.5,111.0,5.2,0.013,7.8,26.0,
41.46073,-118.28432,8.5,115.9787479,87.19460711,7.9,,,0.46,,,,25.0,90.0,216.0,13.0,,7.1,100.0,
41.47157,-118.28566,24.4,90.56867151,59.86759125,,1184.26,,1.7,,,,32.0,59.0,885.0,11.0,0.36,5.2,416.0,
39.75989000000001,-118.87227,25.222222,,,,,,,,,,,,,,,,,
39.78829,-118.86336,56.111111,,,,,,,,,,,,,,,,,
39.71023,-118.89151,34.0,,,,,,,,,,,,,,,,,
39.80297,-118.86182,24.222222,,,,,,,,,,,,,,,,,
39.8116,-118.85939,18.22222222,,,,,,,,,,,,,,,,,
39.81416,-118.8595,19.277778,,,,,,,,,,,,,,,,,
38.85971,-119.17589,37.0,,,,,,,,,,,,,,,,,
39.72814,-118.89299999999999,30.611111,,,,,,,,,,,,,,,,,
39.8263,-118.86099,14.5,,,,,,,,,,140.0,6600.0,,,,15.0,,
41.72865,-118.20656,13.5,108.0242278,78.57323921,,,,0.0,,,,40.0,49.0,,5.1,,,23.0,
39.51828,-118.96853,16.0,101.8109719,71.88164512,8.0,,0.002,,0.042,0.001,0.05,19.0,16.0,320.0,34.0,,11.0,82.0,
40.1682,-118.75079,15.0,101.3,71.3,7.76,,0.405047454,0.150786944,0.029320272,0.001,0.209343277,13.9,35.9684,100.0,6.48,0.026964351,3.1,64.8,-15.52
41.04507,-118.45216,15.0,95.94136707,65.59412258,,,,0.59,,,,101.0,214.0,,8.3,,24.0,106.0,
39.69726,-118.91331,25.611111,,,,,,,,,,,,,,,,,
41.16423,-118.419,16.0,93.74629283499999,63.36707538499999,7.5,,,0.5075000000000001,,,,42.75,70.75,301.0,7.7250000000000005,,7.175,88.25,
39.7904,-118.88958999999998,37.0,,,,,,,,,,,,,,,,,
39.78971,-118.88987,63.888889,,,,,,,,,,,,,,,,,
39.79055,-118.88965,104.4,,,,,,,,,,,,,,,,,
42.77738,-117.85183,19.3,,,,,,,,,,,,,,,,,
41.74351,-118.2255,15.0,110.5129628,81.26401279,,,,0.0,,,,28.0,18.0,,3.7,,,25.0,
39.72376,-118.92028,47.77777800000001,,,,,,,,,,,,,,,,,
39.77327,-118.90386,32.277778000000005,,,,,,,,,,,,,,,,,
39.77347,-118.90385,150.53666669999996,,,,,,,,,,,,,,,,,
39.77345,-118.904,,,,,,,,,,,,,,,,,,
37.54132,-119.62903999999999,15.0,63.44297926,31.36730133,8.15,,0.01,0.37,0.003,0.0005,0.14,26.0,71.0,,0.6,0.12,0.74,55.0,-13.65
37.54549,-119.6296,11.75,85.88028798,54.89269595,6.6000000000000005,,0.01,0.02,0.038,0.0005,0.01,17.0,0.8,,2.1,0.019,3.4,12.0,-11.9
37.53771,-119.63238,13.15,76.58424231,45.08937459,7.5,,0.01,0.17,0.002,0.0005,0.06,45.0,40.0,,0.9,0.079,4.4,24.0,-12.6
37.54438,-119.63043,12.0,57.44303290000001,25.154599800000003,8.55,,0.01,0.33,0.002,0.0005,0.1875,30.25,136.75,,0.475,0.106,0.07750000000000001,68.25,-13.4375
39.73787,-118.92053,39.333333,,,,,,,,,,,,,,,,,
37.5391,-119.63293,10.25,,,6.5,,,,,,0.03,16.0,5.7,,2.2,,2.1,11.0,-12.100000000000001
41.49207,-118.32016000000002,21.1,102.7369715,72.87658266,8.1,1302.716,,1.3,,,,30.0,69.0,948.0,9.9,0.5,6.3,455.0,
39.68705,-118.93828,22.888889,,,,,,,,,,,,,,,,,
37.54716,-119.63127,12.25,88.27266915,57.42869496,6.5,,0.01,0.01,0.011,0.0005,0.01,15.0,0.55,,1.7999999999999998,0.016,2.65,9.35,-11.8
37.53966,-119.63432,10.5,94.90521999,64.48760818,6.4,,0.01,0.01,0.016,0.0005,0.01,9.6,0.2,,2.2,0.02,1.9,10.0,
37.54799000000001,-119.6321,11.0,,,6.4,,,,,,0.01,11.0,0.7,,2.1,,2.6,9.2,
37.54494,-119.63543,12.1,59.52869292,27.31051733,8.5,,0.01,0.25,0.002,0.0005,0.13,26.0,100.0,,0.8,0.096,0.19,56.0,-13.35
39.75586,-118.91984,33.0,,,,,,,,,,,,,,,,,
39.50104,-119.00496,15.5,82.08833868,50.88409673,7.7,,,0.45,0.055,0.0005,0.04,17.0,12.0,226.0,4.2,0.013,4.5,95.0,
37.53994,-119.63932,13.0,,,6.3,,,,,,0.01,6.9,0.5,,0.9,,0.83,7.1,
37.54521,-119.63821000000002,12.0,57.44303290000001,25.154599800000003,8.55,,0.01,0.27,0.002,0.0005,0.13,26.0,100.0,,0.8,0.098,0.19,57.0,-13.3
37.54882,-119.63738,12.75,88.27266915,57.42869496,6.5,,0.01,0.01,0.038,0.0005,0.01,14.0,2.2,,2.1,0.01,3.2,10.0,-11.9
39.11265,-119.13579,21.1,,,,180.378,,,,,,5.0,23.0,84.0,,,1.0,,
37.54077,-119.64071,11.5,84.64484943,53.58519438,6.1,,0.01,0.01,0.013,0.0005,0.01,6.5,0.1,,1.0,0.004,0.82,6.5,-11.65
37.54688,-119.63905,12.0,78.0140994,46.59202499,7.199999999999999,,0.01,0.04,0.006999999999999999,0.0005,0.04,21.0,17.0,,1.8,0.019,3.0,16.0,-12.15
37.55049,-119.63877,12.75,,,6.55,,,,,,0.01,9.8,0.6,,1.6,,1.7,9.0,-11.75
37.54077,-119.64238,11.125,68.77971239,36.92079624,7.400000000000001,,0.01,0.14,0.042,0.0005,0.04,18.0,27.0,,1.8,0.043,1.3,32.0,-12.325
39.74145,-118.93003,95.6,,,,,,,,,,,,,,,,,
40.76585,-118.58295,15.5,73.60251877,41.96193943,,,,,,,,62.0,111.0,,0.8,,14.0,72.0,
37.54938,-119.64043,10.266666666666667,,,6.6,,,,,,0.01,12.0,1.2,,1.4,,1.6,10.0,-11.8
37.54077,-119.64349,10.0,83.38138227,52.24950687,6.9,,0.01,0.01,0.011,0.0005,0.01,15.0,1.6,,2.2,0.011,2.4,8.2,
37.53966,-119.64405,9.5,,,6.6,,,,,,0.01,13.0,1.7,,2.8,,1.9,7.8,
37.55077,-119.64071,12.75,,,6.699999999999999,,,,,,0.01,12.0,0.6,,1.4,,1.4,9.6,-11.9
37.54271,-119.64349,9.5,,,6.8,,,,,,0.01,14.0,1.3,,1.8,,1.8,8.2,
41.70548,-118.25709,16.0,98.996741645,68.88845386,,,,0.15000000000000002,,,,73.0,91.0,,8.15,,,55.0,
37.5516,-119.64099,14.333333333333334,,,6.45,,,,,,0.01,8.0,0.5,,1.3,,1.1,8.6,-11.75
37.55021,-119.64182,11.5,84.64484943,53.58519438,6.449999999999999,,0.01,0.01,0.02,0.0005,0.01,14.0,1.2,,0.9,0.011,1.6,10.0,-12.0
37.54855,-119.64238,12.5,89.43214294,58.65970909,6.8,,0.01,0.01,0.037000000000000005,0.0005,0.01,15.0,0.6,,0.9,0.01,1.7,10.0,-12.15
37.54799000000001,-119.64266,10.5,,,6.6,,,,,,,10.0,1.6,,0.9,,1.5,10.0,-11.95
37.5416,-119.64488,10.0,85.88028798,54.89269595,6.6,,0.01,0.02,0.034,0.0006,0.02,20.0,9.5,,2.5,0.012,2.6,11.0,
39.76033,-118.926,122.8,,,,,,,,,,,,,,,,,
39.75968,-118.92624,209.44444445,,,,,,,,,,,,,,,,,
37.5491,-119.64266,10.75,,,6.6,,,,,,0.01,10.0,0.7,,0.9,,1.0,11.0,-11.85
39.78994,-118.91625,24.388889,,,,,,,,,,,,,,,,,
37.54549,-119.64405,11.75,87.0891229,56.17342712,6.6,,0.01,0.02,0.085,0.0006,0.02,16.0,9.7,,2.2,0.01,2.9,13.0,-11.7
39.75970999999999,-118.92659000000002,31.5,121.27971376,100.11784750000001,6.223333333333334,5413.5175,0.2425,10.684000000000001,0.69,,5.109999999999999,78.075,2040.6683333333333,39.12,202.85,2.395,0.0625,1476.894,-12.943333333333333
37.55105,-119.64238,13.0,,,6.7,,,,,,0.01,12.0,0.7,,1.0,,1.1,10.0,-12.0
39.79116,-118.9163,,,,,2148.0,,3.2,,,,49.0,873.0,194.0,50.0,1.32,3.0,672.0,
37.54271,-119.64627,10.0,79.40662514,48.0572667,6.35,,0.01,0.02,0.024,0.0005,0.02,15.0,8.7,,2.2,0.006999999999999999,2.0,10.0,-11.5
41.70182,-118.26129,20.0,,,,,,,,,,,,,,,,,
37.54466,-119.64627,11.75,,,6.4,,,,,,0.01,13.0,6.5,,1.7,,2.4,12.0,-11.7
37.53216,-119.65042999999999,13.166666666666666,52.96603414,20.54004037,8.05,,0.01,2.05,0.003,0.001,0.6499999999999999,89.0,615.0,,1.3,0.595,0.53,290.0,-13.690000000000001
37.5466,-119.64627,12.0,70.43860374,38.65237633,7.466666666666666,,0.01,0.03,0.012,0.0005,0.07,49.0,36.0,,1.8,0.028,6.0,16.0,-12.45
37.54132,-119.64793,10.5,,,6.5,,,,,,0.01,12.0,4.0,,1.4,,2.0,9.8,-11.7
37.54938,-119.64543,12.5,85.88028798,54.89269595,7.4,,0.01,0.01,0.012,0.0005,0.01,20.0,0.4,,1.8,0.01,3.9,12.0,-12.1
37.54966,-119.64543,10.5,,,6.4,,,,,,0.01,11.0,0.8,,1.4,,2.3,8.9,-11.85
37.54827,-119.64599,11.0,84.64484943,53.58519438,6.65,,0.01,0.01,0.057,0.0006,0.01,16.0,0.5,,1.7,0.009000000000000001,3.4,12.0,-11.95
37.54466,-119.64738,11.75,94.90521999,64.48760818,6.75,,0.01,0.01,0.052000000000000005,0.0005,0.01,9.5,0.5,,1.7,0.008,1.5,9.3,-11.9
39.81546,-118.91101,21.833333,,,,,,,,,,,,,,,,,
37.54521,-119.64738,12.0,87.0891229,56.17342712,6.449999999999999,,0.01,0.01,0.096,0.0005,0.01,14.0,1.0,,2.1,0.006999999999999999,1.4,9.3,-11.75
41.70557,-118.26169,26.0,105.4356194,75.78082993,,182.674,,0.085,,,,25.0,21.0,117.0,6.3,,5.8,27.0,
37.54799000000001,-119.6471,13.0,85.88028798,54.89269595,7.5,,0.01,0.01,0.063,0.0005,0.01,34.0,68.0,,2.8,0.017,6.3,16.0,-11.8
37.54827,-119.64738,11.0,,,6.3,,,,,,0.01,11.0,1.0,,1.6,,2.2,9.5,-11.65
37.54799000000001,-119.64766000000002,11.0,91.68330179,61.05338384,6.2,,0.01,0.01,0.056,0.0005,0.01,10.0,0.7,,1.6,0.009000000000000001,1.8,9.4,-11.85
37.54799000000001,-119.64794,12.0,89.43214294,58.65970909,6.6,,0.01,0.01,0.036000000000000004,0.0005,0.01,18.0,0.8,,1.8,0.013,3.8,11.0,
41.71352,-118.26328999999998,20.0,,,,,,,,,,,,,,,,,
39.74181,-118.9413,42.5,,,,,,,,,,,,,,,,,
39.60443,-118.98758,18.33333333,,,,,,,,,,,,,,,,,
39.75955,-118.93692,42.222222,,,,,,,,,,,,,,,,,
39.77733,-118.93134,30.222222,,,,,,,,,,,,,,,,,
39.73047,-118.94715,96.944444,,,,,,,,,,,,,,,,,
38.35042,-119.4013,61.0,123.0952928,94.96007164,,,,7.1,,,,34.0,161.0,1061.0,33.0,1.11,8.0,514.0,
39.74991,-118.94298,,,,,,,,,,,,,,,,,,
39.71482,-118.95482,60.111111,,,,,,,,,,,,,,,,,
39.7501,-118.94405,,,,,,,,,,,,,,,,,,
41.76098,-118.25409,24.133333333333336,,,,0.0,,,,,,,,,,0.5,,,
39.41842000000001,-119.05655,28.0,,,7.1,,,,,,,,,,,,,,
39.76377,-118.94333999999999,218.9,,,,,,,,,,,,,,,,,
39.77313,-118.94077,118.3333333,,,,,,,,,,,,,,,,,
39.73566,-118.9534,70.277778,,,,,,,,,,,,,,,,,
39.75546,-118.94746,169.53777778,214.1537971,198.8999506,,6754.0,,15.6,,,,87.0,3740.0,36.0,249.0,3.0,0.2,2230.0,
39.76816,-118.94357,206.7333333,,,,,,,,,,,,,,,,,
39.01881,-119.19182,10.5,127.0429844,99.28922218,4.2,,2.8,0.28,,0.01,,240.0,78.0,,24.0,,13.0,110.0,
39.75464,-118.94922,205.95777780000003,,,,,,,,,,,,,,,,,
39.75267,-118.95061,203.3,,,,,,,,,,,,,,,,,
39.76487,-118.94674,171.1,,,,,,,,,,,,,,,,,
39.75738,-118.94949,,,,,,,,,,,,,,,,,,
39.72289,-118.96133,34.055556,,,,,,,,,,,,,,,,,
39.75914,-118.9493,176.56666669999996,,,,,,,,,,,,,,,,,
39.75413,-118.95125,96.555556,,,,,,,,,,,,,,,,,
39.75401,-118.95142000000001,166.15777778,201.2490993,183.6,5.505,2313.0,0.07,19.0265,0.2245,0.006500000000000001,2.0495,84.0,2770.23,19.0,185.3,1.2209999999999999,0.0,1705.155,-12.68
39.76438,-118.94798,200.0,,,,,,,,,,,,,,,,,
39.76448,-118.94799,187.7777778,,,,,,,,,,,,,,,,,
39.74962,-118.95304,,,,,,,,,,,,,,,,,,
39.754259999999995,-118.95180000000002,197.73968254285714,176.48559269999996,154.84441830000003,4.8,0.0,0.1,9.4,0.31,0.002,0.07,55.0,2000.0,,,1.7,0.07,1200.0,
39.73936,-118.95696,,,,,,,,,,,,,,,,,,
39.01881,-119.19682,4.0,82.08833868,50.88409673,11.3,,0.3,0.33,,0.01,,210.0,86.0,,27.0,,2.2,110.0,
39.40281,-119.07091,30.0,,,9.2,,,,,,,,,,,,,,
39.80262000000001,-118.93832,19.0,,,,,,,,,,,,,,,,,
39.1537,-119.15628999999998,37.0,,,,,,,,,,,,,,,,,
39.75908,-118.95678,188.7388889,,,,,,,,,,,,,,,,,
39.73685,-118.9643,113.611111,,,,,,,,,,,,,,,,,
39.75368,-118.95887,,,,,,,,,,,,,,,,,,
39.84899,-118.92704,23.222222,,,,,,,,,,,,,,,,,
39.75952,-118.9583,180.5555556,,,,,,,,,,,,,,,,,
39.75163,-118.96232,98.33333333,,,,,,,,,,,,,,,,,
39.73816,-118.96685,162.77777780000002,,,,,,,,,,,,,,,,,
39.73886,-118.96667,106.777778,,,,,,,,,,,,,,,,,
39.78234000000001,-118.95229,30.555556,,,,,,,,,,,,,,,,,
41.6502,-118.31227,13.1,,,,,,,,,,,,,,,,,
39.74587,-118.96601,142.2,,,,,,,,,,,,,,,,,
39.7449,-118.96661,144.055556,,,,,,,,,,,,,,,,,
39.71841,-118.97572,36.833333,,,,,,,,,,,,,,,,,
39.8243,-118.94195,23.333333,,,,,,,,,,,,,,,,,
39.59253,-119.02054,,,,,,,,,,,,,,,,,,
39.16079000000001,-119.16339,37.0,,,,,,,,,,,,,,,,,
39.1584,-119.16459,37.0,,,,,,,,,,,,,,,,,
39.15728,-119.16496,110.5555556,,,,,,,,,,,,,,,,,
39.02547,-119.20849,5.5,36.92810321,4.156266701,1.8,,6400.0,11.0,,0.7,,700.0,1000.0,,1.6,,4700.0,2700.0,
39.16159,-119.16432,72.2,,,,0.0,,,,,,,,,,,,,
41.76302,-118.28019,27.0,104.5488447,74.82572351,7.3,179.34799999999996,,,,,,14.0,15.0,94.0,6.3,0.03,2.8,28.0,
39.16309,-119.16649,37.0,,,,,,,,,,,,,,,,,
41.48099000000001,-118.38016,15.0,,,,,,,,,,,,,,,,,
39.77177,-118.96809,37.0,,,,,,,,,,,,,,,,,
39.77176,-118.96816,105.6,,,,,,,,,,,,,,,,,
39.62983,-119.0158,,,,,,,,,,,,,,,,,,
39.73901,-118.98259,117.222222,,,,,,,,,,,,,,,,,
39.13659000000001,-119.18266,30.0,,,,458.5759999999999,,,,,,17.8,34.333333333333336,130.0,,7.1,1.6666666666666667,,
39.754,-118.97849,88.333333,,,,,,,,,,,,,,,,,
38.72075,-119.31905,12.5,94.90521999,64.48760818,,,,0.03,,,,,,,2.9,,,9.5,
38.71448,-119.32189,13.5,90.56867151,59.86759125,,,,0.03,,,,,,,2.3,,,9.4,
39.58613,-119.03659,,,,,,,,,,,,,,,,,,
39.78073,-118.9735,27.111111,,,,,,,,,,,,,,,,,
39.16404,-119.17821,,,,,,,,,,,,,,,,,,
39.16377,-119.17859,80.66666666666667,137.1948276,110.4931227,,,,,0.14,,,46.0,54.0,,13.8,0.3,0.1,332.0,
39.15807,-119.18068999999998,37.0,,,,,,,,,,,,,,,,,
39.16419000000001,-119.17884,106.1111111,,,,,,,,,,,,,,,,,
39.16565,-119.17852,111.6666667,,,,,,,,,,,,,,,,,
39.15992,-119.18099,100.18518519999999,137.1948276,110.4931227,,1233.236,0.41,0.96,,,,203.5,48.5,76.5,12.0,0.25,8.7,276.0,
39.16355,-119.1804,102.2222222,,,,,,,,,,,,,,,,,
39.57455,-119.04581,,,,,,,,,,,,,,,,,,
39.16022,-119.18299,97.0,145.1541244,119.3495825,,552.82,0.017,,,,,38.0,46.0,70.0,15.0,,0.2,277.0,-15.695
39.1602,-119.18321,93.65,152.91047275,128.09675545000002,7.98,1118.52,0.3,6.285,0.19,0.02,,38.5,52.0,71.0,13.0,0.265,0.135,295.0,-15.38
39.16048,-119.18377,,145.1541244,119.3495825,8.47,1034.4,,,,,,38.0,46.0,70.0,14.7,,0.2,277.0,-16.01
39.15992,-119.18432,20.0,151.4653605,126.4179044,,2039.912,0.24,1.8,,,,81.0,,146.0,22.0,,1.2,554.0,
39.72824,-118.99656,19.277778,,,,,,,,,,,,,,,,,
39.77121,-118.98296,21.4,,,,,,,,,,,,,,,,,
40.40947,-118.76784000000002,20.333333333333332,118.1918138,89.6041527,,,,0.1,,,,46.0,38.0,,9.8,,4.1,27.0,
39.16352,-119.18459,75.0,,,,,,,,,,,,,,,,,
39.57039,-119.05074,,,,,,,,,,,,,,,,,,
39.14887,-119.19049,28.9,,,,209.204,,,,,,4.6,24.0,187.0,,,0.6,,
39.80723,-118.97296,27.65,,,,,,,,,,,,,,,,,
39.74047,-118.99655,20.2,57.44303290000001,25.154599800000003,8.2,,,16.0,,,8.0,130.0,4200.0,,160.0,3.3,9.8,2100.0,
39.73991,-118.99713,19.8,,,,,,,,,,,,,,,,,
39.75852,-118.99159,83.611111,,,,,,,,,,,,,,,,,
39.83144,-118.96801,34.777778000000005,,,,,,,,,,,,,,,,,
39.74213,-118.9985,18.5,,,,,,,,,,165.0,4430.0,,47.0,,14.0,2710.0,
39.16404,-119.19094,101.6666667,,,,,,,,,,,,,,,,,
39.16345,-119.19156,98.316666675,139.35022965,112.88888365,,1170.5,0.43,0.99,,,,39.5,47.5,60.0,12.5,0.349,1.0,302.0,
39.74416,-119.00024,45.333333,,,,,,,,,,,,,,,,,
39.76018,-118.99844,71.1,,,,,,,,,,,,,,,,,
39.72447,-119.01094,13.3,109.0,79.7,8.18,2160.0,,,,,,41.6,1420.0,156.0,89.0,0.348,10.5,992.0,-13.97
39.75009,-119.0029,80.0,,,,,,,,,,,,,,,,,
39.74999,-119.00294,66.66666667,,,,6800.0,,15.0,0.094,0.004,,88.0,3800.0,121.0,130.0,2.5,11.0,2200.0,
39.59762,-119.05377,,,,,,,,,,,,,,,,,,
39.75038,-119.00327,,,,,,,,,,,,,,,,,,
39.74743,-119.0054,65.0,,,,,,,,,,,,,,,,,
39.7475,-119.00544,37.0,,,,6094.0,,15.0,0.31,0.004,,95.0,3400.0,,120.0,2.5,8.1,2000.0,
39.74478,-119.0064,94.44444444,,,,6713.0,,15.0,0.36,0.005,,120.0,3890.0,95.0,140.0,3.1,4.6,2300.0,
39.74485,-119.00649,93.33333333,,,,1847.0,,13.0,0.38,0.005,,110.0,3800.0,93.0,170.0,2.9,4.5,2300.0,
39.74483,-119.00667,,,,,,,,,,,,,,,,,,
39.72378,-119.01579,37.0,,,,,,,,,,,,,,,,,
39.75026,-119.00866,53.33333333,,,,6303.0,,14.0,0.36,0.005,,78.0,3460.0,129.0,110.0,2.8,13.0,2200.0,
39.75017,-119.00873,57.22222222,,,,2600.0,,5.0,,,,,1200.0,,,,,,
39.7503,-119.00893,,,,,,,,,,,,,,,,,,
39.86307,-118.97137,27.22222222,,,,,,,,,,,,,,,,,
39.77938,-119.00021,35.72222222,,,,,,,,,,,,,,,,,
39.74264,-119.01381,75.55555556,,,,,,,,,,,,,,,,,
39.57811,-119.06925,,,,,,,,,,,,,,,,,,
39.76065,-119.01102,26.61111111,,,,,,,,,,,,,,,,,
39.78324,-119.00544,,138.67827319999998,112.85845180500002,7.15,,,0.25,,,,21.0,669.0,,6.0,,,545.0,
39.78746,-119.00447,37.1,,,,,,,,,,,,,,,,,
39.58462,-119.07228,,,,,,,,,,,,,,,,,,
39.73658,-119.02267,17.0,137.1948276,110.4931227,7.65,6762.3,,18.0,,,20.0,120.0,3800.0,201.0,160.0,3.2,12.0,2350.0,-11.88
39.76353,-119.01479,23.61111111,,,,,,,,,,,,,,,,,
39.7775,-119.0109,63.25,216.8394555,202.1005756,7.62,2839.9,,6.5,,,,65.0,1187.0,113.0,77.0,2.0,0.6,950.0,
39.78324,-119.00933,,160.7514989,136.8922638,,5923.484,,7.1,,,,412.0,1070.0,2.0,114.0,1.7349999999999999,28.0,1380.0,
39.81121,-119.00003999999998,155.86111110000002,,,,,,,,,,,,,,,,,
39.81115,-119.00016,158.02777780000002,,,,2496.0,0.18,4.8,0.04,,,33.77,941.0,62.0,58.4,1.67,0.1,732.0,
39.81216,-118.99993,77.77777778,,,,,,,,,,,,,,,,,
39.81041,-119.00061,172.7222222,,,,,,,,,,,,,,,,,
39.81952,-118.99787,39.44444444,,,,,,,,,,,,,,,,,
39.78603,-119.00957,171.11111110000004,,,,,,,,,,,,,,,,,
39.79634,-119.0063,149.36111114999997,,,,,,,,,,,,,,,,,
39.73061,-119.02846,22.5,,,,,,,,,,,,,,,,,
39.79726,-119.0065,166.1361111,,,,,,,,,,,,,,,,,
39.80972,-119.00238,173.77222225,,,,,,,,,,,,,,,,,
39.80959,-119.00254,176.66666669999995,,,,,,,,,,,,,,,,,
39.79735,-119.00673,207.7777778,,,,,,,,,,,,,,,,,
39.80931,-119.00273,178.0,,,,,,,,,,,,,,,,,
39.80858,-119.00316,159.36111110000004,,,,,,,,,,,,,,,,,
39.788000000000004,-119.0105,37.0,,,,,,,,,,,,,,,,,
39.79615,-119.00821,166.63888889999998,,,,,,,,,,,,,,,,,
39.78624,-119.01166,135.79495694999997,,,,,,,,,,,,,,,,,
39.78324,-119.01267,125.95,,,,0.0,,,,,,,,,,,,,
39.78984000000001,-119.01056,,,,,,,,,,,,,,,,,,
39.78608,-119.01185,34.4,141.53980900000005,115.3199346,,878.0,0.09,2.4,,,,44.0,43.0,204.0,31.0,0.19,2.6,200.0,
39.78896,-119.01136,,,,,,,,,,,,,,,,,,
39.78923,-119.01129,30.0,180.6314367,159.61816000000005,9.27,2718.6,0.01,,,,,41.0,1100.0,92.0,67.0,2.0,0.1,900.0,-13.67
39.7874,-119.01197,151.95111112,,,,0.0,,,,,,,,,,1.8,,,
